Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 WINNICKI Robert Artur;2 LISIECKI Piotr Cezary;3 MICHALEWICZ Joanna;4 STYPKA Maciej;5 MOSHECHKOVA Lilija;6 GOŁĘBIEWSKA Paulina;7 GONTARSKA Marzanna;8 WYRĘBEK Andrzej Piotr;9 KIEŁCZEWSKI Adam;10 SAWICKI Marcin;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 FALEJ Monika Walentyna;2 GROMADZKI Sławomir;3 DZIK Katarzyna Helena;4 KRUTUL Paweł;5 OLKOWSKA Małgorzata;6 AMBROZIAK Piotr Robert;7 FALKOWSKA Agnieszka;8 LEWCZUK Tomasz;9 MURAWKO Elżbieta;10 TARASIEWICZ Sława Iwona;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 FRANKOWSKI Tomasz;2 PASŁAWSKA Urszula Stefania;3 MAŃKUT Władysław;4 WOJCIECHOWSKA Anna;5 KAMIŃSKA Bożena;6 MICHALSKA Joanna Klaudia;7 NOWAK Tadeusz Zenon;8 DEN Jolanta;9 BOŁTRYK Marcin;10 PROTAS Jacek;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 KARSKI Karol Adam;2 JURGIEL Krzysztof;3 ARENT Iwona Ewa;4 KIEROZALSKI Grzegorz;5 KARPOWICZ Joanna;6 ŻALEK Justyna Emilia;7 KOSSAKOWSKI Wojciech;8 CYMAŃSKI Tadeusz;9 ANDRUSZKIEWICZ Jolanta Wiesława;10 ŁANCZKOWSKI Romuald;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 GRUCELA Bartosz;2 ROSIŃSKA Katarzyna Ewa;3 PROKOPIUK Seweryn;4 MATUSZEWSKA-BORUC Małgorzata Emilia;5 BIRGIEL Marcin;6 BARTKOWSKA Emilia;7 GULCZYŃSKI Marcin;8 WYSOCKA Kamila Maria;9 ARTYSIEWICZ Michalina Daria;10 KOLIŃSKI Robert;Razem;Lista nr 6 - KWW KUKIZ'15;1 MACIEJEWSKI Andrzej;2 JANKOWSKA Wanda;3 REMBELSKI Stefan Bolesław;4 DYMKO Łukasz;5 ROSZIG Agnieszka;6 PŁOŃSKA Wiesława Bożenna;7 DĄBROWSKA Ewa Alicja;8 OJDANA Alina;9 JASKÓŁOWSKI Paweł;10 KOPKO Janusz;Razem
200102;1;wieś;stały;Centrum Kultury i Biblioteka Gminy Augustów w Żarnowie, Żarnowo Drugie 16, 16-300 Augustów;gm. Augustów;augustowski;podlaskie;684;884;884;0;346;338;338;0;0;1;0;0;0;0;0;0;0;338;0;0;338;4;2;2;0;334;16;10;1;2;0;0;1;0;0;0;2;16;7;4;1;0;0;0;0;1;1;0;0;7;58;26;14;2;0;12;0;0;1;1;2;58;228;77;127;2;0;6;3;0;10;2;1;228;8;3;1;1;1;1;0;0;1;0;0;8;17;11;2;0;3;0;0;0;0;0;1;17
200102;2;wieś;stały;Szkoła Podstawowa, Rutki Nowe 1, 16-300 Augustów;gm. Augustów;augustowski;podlaskie;520;686;686;0;336;184;184;0;1;0;0;0;0;0;0;0;0;184;0;0;184;3;1;2;0;181;4;1;1;0;1;0;0;0;0;1;0;4;5;2;0;1;0;1;0;1;0;0;0;5;36;11;13;0;3;6;0;1;0;1;1;36;127;41;74;3;1;2;0;1;2;3;0;127;4;1;0;0;0;0;0;0;3;0;0;4;5;4;1;0;0;0;0;0;0;0;0;5
200102;3;wieś;stały;Szkoła Podstawowa, Janówka 48A, 16-300 Augustów;gm. Augustów;augustowski;podlaskie;1225;1611;1611;0;678;547;547;0;0;0;0;0;0;0;0;0;0;547;0;0;547;4;3;1;0;543;11;7;1;0;0;0;1;2;0;0;0;11;13;8;3;0;0;0;1;0;0;0;1;13;78;30;12;0;0;25;0;1;7;3;0;78;421;142;217;4;3;10;9;7;22;2;5;421;3;2;1;0;0;0;0;0;0;0;0;3;17;7;2;1;0;0;4;0;0;2;1;17
200102;4;wieś;stały;Szkoła Podstawowa, Netta Pierwsza 14, 16-320 Bargłów Kościelny;gm. Augustów;augustowski;podlaskie;498;659;659;0;266;232;232;0;0;0;0;0;0;0;0;0;0;232;0;0;232;4;3;1;0;228;7;3;1;1;0;0;0;1;0;1;0;7;7;3;1;0;1;0;0;1;0;1;0;7;27;13;6;0;2;6;0;0;0;0;0;27;171;71;84;0;1;3;2;3;5;2;0;171;6;1;3;0;0;0;0;0;1;0;1;6;10;5;0;1;0;0;0;2;0;1;1;10
200102;5;wieś;stały;Szkoła Podstawowa, Białobrzegi 75, 16-300 Augustów;gm. Augustów;augustowski;podlaskie;720;959;959;0;446;274;274;0;0;1;0;0;0;0;0;0;0;274;0;0;274;2;1;1;0;272;16;12;2;1;0;0;1;0;0;0;0;16;12;8;1;1;1;0;0;1;0;0;0;12;56;18;12;1;6;17;0;1;0;0;1;56;178;79;77;5;3;4;2;2;4;2;0;178;3;2;0;1;0;0;0;0;0;0;0;3;7;6;0;0;0;1;0;0;0;0;0;7
200102;6;wieś;stały;Szkoła Podstawowa, Kolnica 48, 16-300 Augustów;gm. Augustów;augustowski;podlaskie;420;558;558;0;282;138;138;0;0;2;0;0;0;0;0;0;0;138;0;0;138;5;4;1;0;133;7;7;0;0;0;0;0;0;0;0;0;7;7;5;0;1;0;0;0;1;0;0;0;7;33;18;5;0;2;7;0;1;0;0;0;33;79;22;42;2;0;3;0;1;6;3;0;79;2;1;0;0;0;0;0;0;0;1;0;2;5;4;0;0;0;0;0;1;0;0;0;5
200103;1;wieś;stały;Budynek Urzędu Gminy w Bargłowie Kościelnym, ul. Augustowska 47, 16-320 Bargłów Kościelny;gm. Bargłów Kościelny;augustowski;podlaskie;1636;2177;2177;0;1034;602;602;0;0;4;0;0;0;0;0;0;0;602;0;0;602;3;0;3;0;599;23;18;0;1;1;0;1;0;0;0;2;23;10;5;1;0;1;1;0;2;0;0;0;10;108;52;33;2;3;12;5;1;0;0;0;108;428;134;239;4;3;11;11;9;11;4;2;428;5;1;2;0;1;1;0;0;0;0;0;5;25;14;3;0;1;2;3;0;0;0;2;25
200103;2;wieś;stały;Budynek Szkoły Podstawowej, Łabętnik 10, 16-320 Bargłów Kościelny;gm. Bargłów Kościelny;augustowski;podlaskie;630;833;833;0;428;202;202;0;0;1;0;0;0;0;0;0;0;202;0;0;202;1;0;1;0;201;6;5;1;0;0;0;0;0;0;0;0;6;6;4;0;0;0;0;0;1;0;0;1;6;25;14;4;0;3;4;0;0;0;0;0;25;160;65;70;4;1;4;2;1;10;3;0;160;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;1;1;0;1;0;0;0;0;4
200103;3;wieś;stały;Budynek Szkoły Podstawowej, Kroszewo 27, 16-320 Bargłów Kościelny;gm. Bargłów Kościelny;augustowski;podlaskie;1088;1435;1435;0;739;349;349;0;0;0;0;0;0;0;0;0;0;349;0;0;349;1;1;0;0;348;13;9;2;0;0;0;1;0;0;1;0;13;8;5;1;0;0;0;0;1;1;0;0;8;60;24;19;0;1;13;0;3;0;0;0;60;259;117;114;3;1;2;3;1;12;6;0;259;1;0;0;0;0;0;0;0;0;0;1;1;7;5;1;0;0;0;0;0;0;0;1;7
200104;1;wieś;stały;Miejsko-Gminny Ośrodek Kultury w Lipsku, ul. Rynek 23, 16-315 Lipsk;gm. Lipsk;augustowski;podlaskie;951;1266;1266;0;567;384;384;0;0;3;0;0;0;0;0;0;0;384;0;0;384;5;4;1;0;379;11;8;1;0;0;0;0;0;0;0;2;11;5;3;0;0;1;0;0;0;0;1;0;5;71;39;19;2;2;4;2;3;0;0;0;71;278;145;92;2;2;11;5;4;13;2;2;278;6;1;3;2;0;0;0;0;0;0;0;6;8;2;2;0;0;2;0;1;0;0;1;8
200104;2;wieś;stały;Szkoła Podstawowa w Bartnikach, Bartniki 8, 16-315 Lipsk;gm. Lipsk;augustowski;podlaskie;417;549;549;0;220;197;197;0;0;0;0;0;0;0;0;0;0;197;0;0;197;1;0;1;0;196;2;1;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;1;12;8;1;0;2;1;0;0;0;0;0;12;177;103;56;1;1;1;1;0;10;4;0;177;4;0;3;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
200104;3;wieś;stały;Szkoła Podstawowa w Rygałówce, Rygałówka 1, 16-315 Lipsk;gm. Lipsk;augustowski;podlaskie;440;584;584;0;253;187;187;0;2;0;0;0;0;0;0;0;0;187;0;0;187;4;4;0;0;183;2;2;0;0;0;0;0;0;0;0;0;2;7;6;0;0;0;0;0;0;1;0;0;7;23;11;11;1;0;0;0;0;0;0;0;23;147;62;67;6;0;5;4;0;3;0;0;147;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;1;0;4
200104;4;miasto;stały;Miejsko-Gminny Ośrodek Kultury w Lipsku, ul. Rynek 23, 16-315 Lipsk;gm. Lipsk;augustowski;podlaskie;850;1128;1128;0;417;433;433;0;0;2;0;0;0;0;0;0;0;433;0;0;433;1;0;1;0;432;25;20;1;0;2;0;0;0;0;1;1;25;20;12;2;1;0;0;0;1;3;0;1;20;131;92;21;2;5;6;1;1;1;0;2;131;233;140;66;3;0;5;4;2;6;1;6;233;6;2;2;0;0;1;0;0;1;0;0;6;17;8;1;2;2;0;0;4;0;0;0;17
200104;5;miasto;stały;Miejsko-Gminny Ośrodek Kultury w Lipsku, ul. Rynek 23, 16-315 Lipsk;gm. Lipsk;augustowski;podlaskie;660;874;874;0;361;299;299;0;0;0;0;0;0;0;0;0;0;299;0;0;299;2;0;2;0;297;8;3;1;0;2;0;0;0;0;1;1;8;11;3;1;0;0;3;0;3;0;0;1;11;77;36;17;2;3;13;3;1;2;0;0;77;186;107;53;5;0;6;3;2;6;1;3;186;4;1;1;0;1;0;1;0;0;0;0;4;11;5;3;0;1;1;0;0;0;0;1;11
200105;1;wieś;stały;Gminny Ośrodek Kultury w Nowince, Nowinka 26A, 16-304 Nowinka;gm. Nowinka;augustowski;podlaskie;440;576;576;0;232;208;208;0;1;4;0;0;0;0;0;0;0;208;0;0;208;1;0;1;0;207;12;11;0;1;0;0;0;0;0;0;0;12;6;3;0;1;0;0;0;1;1;0;0;6;51;27;4;0;1;19;0;0;0;0;0;51;128;59;59;0;1;3;3;1;0;0;2;128;4;1;1;0;0;0;0;0;0;1;1;4;6;3;1;0;1;0;0;0;0;1;0;6
200105;2;wieś;stały;Szkoła Podstawowa w Nowince, Nowinka 14, 16-304 Nowinka;gm. Nowinka;augustowski;podlaskie;432;576;576;0;185;247;247;0;3;1;0;0;0;0;0;0;0;247;0;1;246;2;0;2;0;244;16;15;0;0;0;1;0;0;0;0;0;16;13;5;0;0;2;0;0;2;2;2;0;13;41;21;6;1;1;12;0;0;0;0;0;41;166;59;89;4;1;0;1;0;10;1;1;166;3;1;1;1;0;0;0;0;0;0;0;3;5;4;0;0;0;0;0;1;0;0;0;5
200105;3;wieś;stały;Szkoła Podstawowa w Monkiniach, Monkinie 27, 16-304 Nowinka;gm. Nowinka;augustowski;podlaskie;510;709;709;0;168;342;342;0;1;29;0;0;0;0;0;0;0;342;0;0;342;2;0;2;0;340;17;9;2;2;0;0;1;1;0;0;2;17;15;7;1;1;1;2;0;0;0;3;0;15;120;49;23;2;4;38;1;0;2;0;1;120;179;60;61;2;6;2;1;1;6;2;38;179;4;2;1;1;0;0;0;0;0;0;0;4;5;4;0;0;1;0;0;0;0;0;0;5
200105;4;wieś;stały;Szkoła Podstawowa w Olszance, Olszanka 54, 16-304 Nowinka;gm. Nowinka;augustowski;podlaskie;431;573;573;0;221;210;210;0;0;1;0;0;0;0;0;0;0;210;0;0;210;1;1;0;0;209;6;6;0;0;0;0;0;0;0;0;0;6;7;3;0;1;1;0;0;1;0;0;1;7;40;15;1;1;1;22;0;0;0;0;0;40;145;37;96;1;1;0;1;2;5;1;1;145;3;1;2;0;0;0;0;0;0;0;0;3;8;3;1;1;2;0;1;0;0;0;0;8
200106;1;wieś;stały;Centrum Informacji Turystycznej, Płaska 57A/Sala Nr 1, 16-326 Płaska;gm. Płaska;augustowski;podlaskie;540;755;754;1;251;289;288;1;1;20;0;0;0;0;0;0;0;289;0;0;289;2;1;1;0;287;19;15;3;1;0;0;0;0;0;0;0;19;4;1;0;0;2;0;1;0;0;0;0;4;99;71;10;2;3;10;2;0;0;0;1;99;151;68;59;1;4;0;1;0;12;3;3;151;5;2;0;0;0;2;0;0;1;0;0;5;9;3;2;0;2;0;0;0;1;0;1;9
200106;2;wieś;stały;Centrum Informacji Turystycznej, Płaska 57A/Sala Nr 2, 16-326 Płaska;gm. Płaska;augustowski;podlaskie;590;790;790;0;323;267;267;0;0;11;0;0;0;0;0;0;0;267;0;0;267;3;0;3;0;264;6;5;0;0;0;0;1;0;0;0;0;6;10;6;0;0;2;0;0;2;0;0;0;10;103;66;14;1;2;16;1;1;1;0;1;103;129;57;55;2;0;1;1;0;12;0;1;129;3;2;1;0;0;0;0;0;0;0;0;3;13;6;3;1;2;0;0;0;0;1;0;13
200106;3;wieś;stały;Filia Szkoły Podstawowej im. Jana Pawła II w Płaskiej, Gruszki 60, 16-326 Płaska;gm. Płaska;augustowski;podlaskie;460;635;635;0;224;236;236;0;0;17;0;0;0;0;0;0;0;236;0;0;236;4;1;3;0;232;10;3;3;0;0;3;0;0;0;1;0;10;8;5;0;0;2;1;0;0;0;0;0;8;58;32;11;0;4;7;1;1;2;0;0;58;135;55;52;3;2;1;3;3;5;5;6;135;5;0;4;1;0;0;0;0;0;0;0;5;16;7;3;0;3;1;1;1;0;0;0;16
200107;1;wieś;stały;Remiza OSP, ul. Kościuszki 10, 16-310 Sztabin;gm. Sztabin;augustowski;podlaskie;1420;1888;1888;0;811;609;609;0;0;6;0;0;0;0;0;0;0;609;0;0;609;4;2;2;0;605;14;9;2;0;1;1;1;0;0;0;0;14;9;4;1;0;0;0;0;3;1;0;0;9;187;89;51;0;4;35;2;1;1;0;4;187;363;199;127;0;3;2;11;1;14;5;1;363;6;2;0;0;0;0;1;0;0;0;3;6;26;11;5;0;1;2;0;2;2;0;3;26
200107;2;wieś;stały;Remiza OSP, Jaminy 21B, 16-310 Sztabin;gm. Sztabin;augustowski;podlaskie;790;1049;1049;0;443;347;347;0;0;1;0;0;0;0;0;0;0;347;0;0;347;5;0;5;0;342;9;5;1;0;0;0;0;0;0;2;1;9;9;5;0;1;3;0;0;0;0;0;0;9;77;28;44;0;3;1;0;1;0;0;0;77;239;122;102;2;1;2;4;1;5;0;0;239;2;2;0;0;0;0;0;0;0;0;0;2;6;4;0;0;0;0;1;0;0;1;0;6
200107;3;wieś;stały;Remiza OSP, Krasnybór 43, 16-310 Sztabin;gm. Sztabin;augustowski;podlaskie;970;1292;1292;0;585;385;385;0;0;0;0;0;0;0;0;0;0;384;0;0;384;3;1;2;0;381;6;4;2;0;0;0;0;0;0;0;0;6;5;1;1;1;1;0;0;1;0;0;0;5;54;28;18;0;3;5;0;0;0;0;0;54;309;116;165;1;0;4;5;6;4;5;3;309;2;0;0;1;0;1;0;0;0;0;0;2;5;1;2;0;1;1;0;0;0;0;0;5
200201;1;miasto;stały;Zespół Szkół w Choroszczy, ul. Powstania Styczniowego 26A, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;1690;2277;2277;0;608;1082;1082;0;0;3;0;0;0;0;0;0;0;1082;0;0;1082;12;10;2;0;1070;81;66;3;0;7;0;1;0;1;0;3;81;28;7;5;2;4;2;1;5;2;0;0;28;307;258;18;0;5;8;0;0;14;4;0;307;537;291;157;11;1;10;37;4;21;4;1;537;11;2;6;0;0;0;1;0;1;1;0;11;106;14;82;0;3;2;1;0;2;1;1;106
200201;2;miasto;stały;Świetlica Miejko-Gminnego Centrum Kultury i Sportu w Choroszczy, ul. Henryka Sienkiewicza 29, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;1482;1677;1677;0;677;805;805;0;0;2;0;0;0;0;0;0;0;805;0;0;805;11;5;6;0;794;46;32;0;3;6;0;0;1;0;1;3;46;23;12;3;2;2;0;1;1;0;1;1;23;210;182;4;1;4;5;1;0;11;1;1;210;445;242;118;6;3;7;30;3;27;7;2;445;5;2;3;0;0;0;0;0;0;0;0;5;65;7;50;0;3;1;1;1;1;0;1;65
200201;3;wieś;stały;Szkoła Podstawowa w Złotorii, Złotoria 159A, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;570;749;749;0;198;372;372;0;1;0;0;0;0;0;0;0;0;372;0;0;372;3;2;1;0;369;18;16;1;1;0;0;0;0;0;0;0;18;3;2;0;0;0;0;1;0;0;0;0;3;34;30;1;0;0;1;0;0;0;1;1;34;300;164;98;5;1;2;18;2;8;1;1;300;1;0;1;0;0;0;0;0;0;0;0;1;13;6;7;0;0;0;0;0;0;0;0;13
200201;4;wieś;stały;Świetlica wiejska w Rogowie, Rogowo 64, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;560;741;741;0;250;310;310;0;0;1;0;0;0;0;0;0;0;310;0;0;310;12;8;4;0;298;18;13;0;0;1;0;1;0;1;0;2;18;7;2;3;0;0;1;0;1;0;0;0;7;55;42;6;0;1;3;1;1;1;0;0;55;192;99;75;0;2;2;6;0;7;1;0;192;1;1;0;0;0;0;0;0;0;0;0;1;25;3;18;0;3;0;0;0;1;0;0;25
200201;5;wieś;stały;Świetlica wiejska w Izbiszczach, Izbiszcze 53, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;469;622;622;0;244;225;225;0;0;0;0;0;0;0;0;0;0;225;0;0;225;2;1;1;0;223;4;1;0;0;2;0;0;0;0;1;0;4;5;2;0;0;1;1;0;1;0;0;0;5;28;27;0;0;1;0;0;0;0;0;0;28;162;63;76;1;1;1;9;5;6;0;0;162;3;1;2;0;0;0;0;0;0;0;0;3;21;4;15;0;2;0;0;0;0;0;0;21
200201;6;wieś;stały;Świetlica wiejska w Barszczewie, Barszczewo 42, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;1480;1949;1949;0;574;906;906;0;0;3;0;0;0;0;0;0;0;906;0;0;906;3;0;3;0;903;45;32;4;2;4;0;0;0;0;0;3;45;48;25;5;3;7;1;2;2;2;0;1;48;362;302;22;2;5;14;3;1;9;3;1;362;393;171;119;5;1;9;43;3;39;2;1;393;7;4;1;0;0;0;0;0;0;2;0;7;48;17;24;0;3;1;0;0;2;0;1;48
200201;7;wieś;stały;Remiza OSP w Klepaczach, Klepacze ul. Niewodnicka 19, 15-635 Białystok;gm. Choroszcz;białostocki;podlaskie;1100;1476;1476;0;341;759;759;0;0;1;0;0;0;0;0;0;0;759;0;0;759;3;2;1;0;756;60;45;0;0;10;0;0;0;0;0;5;60;31;10;4;2;7;1;0;3;2;0;2;31;254;211;10;3;6;4;4;1;9;4;2;254;373;157;145;8;1;7;30;4;14;4;3;373;5;1;0;0;0;0;2;1;0;1;0;5;33;10;11;0;3;2;1;1;3;1;1;33
200201;8;wieś;stały;Świetlica wiejska w Łyskach, Łyski 56, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;881;1191;1191;0;308;573;573;0;0;0;0;0;0;0;0;0;0;573;0;0;573;6;3;3;0;567;53;41;0;1;5;1;0;0;0;1;4;53;15;7;1;1;1;0;0;1;1;2;1;15;233;192;15;1;2;5;3;0;11;3;1;233;211;95;60;6;2;2;21;2;18;5;0;211;10;5;2;1;1;0;0;0;0;1;0;10;45;8;30;0;3;2;1;1;0;0;0;45
200201;9;miasto;stały;Remiza OSP w Choroszczy, ul. Dominikańska 22, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;770;1020;1020;0;273;497;497;0;2;1;0;0;0;0;0;0;0;497;0;0;497;9;4;5;0;488;32;28;1;0;3;0;0;0;0;0;0;32;8;4;0;2;1;1;0;0;0;0;0;8;148;115;13;0;5;5;1;1;6;0;2;148;243;139;82;2;1;3;7;2;5;1;1;243;7;1;3;1;0;0;0;0;2;0;0;7;50;8;38;0;1;0;0;0;3;0;0;50
200201;10;miasto;dom pomocy społecznej;Dom Pomocy Społecznej w Choroszczy, Aleja Niepodległości 4, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;285;209;209;0;254;31;31;0;0;0;0;0;0;0;0;0;0;31;0;0;31;3;1;2;0;28;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;25;4;18;0;1;1;0;1;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200201;11;miasto;zakład leczniczy;Samodzielny Publiczny Psychiatryczny Zakład Opieki Zdrowotnej w Choroszczy, ul. Plac Brodowicza 1, 16-070 Choroszcz;gm. Choroszcz;białostocki;podlaskie;800;780;780;0;646;154;154;0;0;0;0;0;0;0;0;0;0;154;0;0;154;5;1;4;0;149;11;8;0;0;0;1;1;0;0;0;1;11;10;7;0;0;1;0;0;0;1;0;1;10;23;18;1;2;0;1;0;1;0;0;0;23;96;34;29;8;2;5;5;2;8;3;0;96;2;2;0;0;0;0;0;0;0;0;0;2;7;3;1;0;0;0;0;1;1;0;1;7
200202;1;miasto;stały;Szkoła Podstawowa Nr 1, ul. B. Prusa 1, 16-020 Czarna Białostocka;gm. Czarna Białostocka;białostocki;podlaskie;1469;1947;1947;0;690;779;779;0;3;3;0;0;0;0;0;0;0;779;0;0;779;4;1;3;0;775;47;29;1;3;8;0;1;1;0;0;4;47;32;12;5;4;3;1;0;4;1;1;1;32;265;99;2;0;1;2;1;2;157;1;0;265;395;202;125;12;1;9;27;3;11;4;1;395;11;2;2;2;1;1;1;0;0;0;2;11;25;18;2;0;1;2;0;0;0;0;2;25
200202;2;miasto;stały;Zespół Szkół, ul. H. Sienkiewicza 7, 16-020 Czarna Białostocka;gm. Czarna Białostocka;białostocki;podlaskie;1354;1770;1770;0;584;770;770;0;1;1;0;0;0;0;0;0;0;770;0;0;770;11;6;5;0;759;33;21;0;1;8;1;0;1;1;0;0;33;24;16;2;2;3;0;0;0;0;0;1;24;285;115;4;0;3;2;2;2;155;1;1;285;394;228;105;5;1;6;28;9;10;1;1;394;4;1;0;1;1;0;1;0;0;0;0;4;19;9;0;0;3;1;0;1;3;2;0;19
200202;3;miasto;stały;Szkoła Podstawowa Nr 2, ul. R. Traugutta 28, 16-020 Czarna Białostocka;gm. Czarna Białostocka;białostocki;podlaskie;1138;1494;1494;0;480;658;658;0;1;0;0;0;0;0;0;0;0;658;0;0;658;5;2;3;0;653;30;19;1;0;6;0;1;0;0;0;3;30;24;10;2;5;2;0;0;3;1;1;0;24;229;91;4;0;3;1;0;0;130;0;0;229;344;212;80;3;3;5;20;8;11;2;0;344;9;3;3;0;0;0;1;2;0;0;0;9;17;10;1;0;5;1;0;0;0;0;0;17
200202;4;miasto;stały;Dom Kultury, ul. Kościelna 8, 16-020 Czarna Białostocka;gm. Czarna Białostocka;białostocki;podlaskie;1019;1335;1335;0;519;500;500;0;0;2;0;0;0;0;0;0;0;500;0;0;500;3;3;0;0;497;36;26;1;0;3;1;0;0;0;1;4;36;18;10;4;1;0;2;0;1;0;0;0;18;136;64;4;1;1;0;0;1;64;1;0;136;283;156;60;4;6;7;32;4;3;8;3;283;4;2;0;1;0;1;0;0;0;0;0;4;20;9;1;0;6;2;0;0;1;1;0;20
200202;5;wieś;stały;Wiejski Dom Kultury, Czarna Wieś Kościelna ul. Wesoła 26, 16-020 Czarna Białostocka;gm. Czarna Białostocka;białostocki;podlaskie;870;1153;1153;0;415;455;455;0;0;4;0;0;0;0;0;0;0;455;0;0;455;6;4;2;0;449;30;20;2;0;4;0;0;0;0;0;4;30;6;5;0;1;0;0;0;0;0;0;0;6;140;45;3;1;1;0;1;2;85;1;1;140;247;122;85;5;0;5;23;3;4;0;0;247;5;1;2;1;1;0;0;0;0;0;0;5;21;14;2;0;2;0;1;0;1;0;1;21
200202;6;wieś;stały;Centrum Rękodzieła Ludowego, Niemczyn 42, 16-020 Czarna Białostocka;gm. Czarna Białostocka;białostocki;podlaskie;330;438;438;0;168;162;162;0;0;1;0;0;0;0;0;0;0;162;0;0;162;1;1;0;0;161;12;9;1;2;0;0;0;0;0;0;0;12;2;0;1;0;0;0;0;1;0;0;0;2;36;23;0;0;0;3;0;0;10;0;0;36;103;39;49;2;0;0;7;0;4;0;2;103;1;0;1;0;0;0;0;0;0;0;0;1;7;4;0;0;0;1;0;1;0;1;0;7
200202;7;miasto;stały;Budynek Przychodni, ul. Torowa 1, 16-020 Czarna Białostocka;gm. Czarna Białostocka;białostocki;podlaskie;613;808;808;0;242;371;371;0;1;1;0;0;0;0;0;0;0;371;0;0;371;1;1;0;0;370;33;21;2;2;2;0;3;1;0;1;1;33;9;5;0;0;0;1;0;0;3;0;0;9;109;61;1;0;4;1;0;0;42;0;0;109;206;104;53;2;1;1;21;3;10;6;5;206;1;0;1;0;0;0;0;0;0;0;0;1;12;4;4;0;1;1;0;0;0;1;1;12
200203;1;wieś;stały;Wiejski Dom Kultury w Nowym Aleksandrowie, Nowe Aleksandrowo ul. Pogodna 109, 16-002 Dobrzyniewo Duże;gm. Dobrzyniewo Duże;białostocki;podlaskie;1580;2095;2095;0;615;965;965;0;0;1;0;0;0;0;0;0;0;965;0;0;965;4;2;2;0;961;59;45;2;2;3;2;1;0;0;1;3;59;34;21;0;0;4;0;0;2;3;1;3;34;253;213;12;1;3;6;2;1;11;0;4;253;566;257;250;6;0;3;28;4;16;2;0;566;6;3;2;0;0;0;0;0;0;0;1;6;43;25;6;1;5;1;0;1;3;0;1;43
200203;2;wieś;stały;Gminne Centrum Kultury, ul. Lipowa 71, 16-002 Dobrzyniewo Duże;gm. Dobrzyniewo Duże;białostocki;podlaskie;952;1254;1254;0;385;567;567;0;2;0;0;0;0;0;0;0;0;567;0;0;567;6;1;5;0;561;27;19;3;1;0;0;0;0;0;1;3;27;22;13;0;2;3;0;0;1;1;0;2;22;177;150;8;0;5;0;2;1;6;0;5;177;311;119;136;4;1;4;17;2;27;1;0;311;3;1;1;1;0;0;0;0;0;0;0;3;21;11;5;0;1;1;0;0;1;0;2;21
