Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 MENTZEN Sławomir Jerzy;2 URBANIAK Michał Piotr;3 PRUŚ Sylwester Zbigniew;4 BREWIAK Grażyna;5 STUPKIEWICZ Magdalena;6 LIPINSKA-BEHRENDT Martyna Elżbieta;7 ŚWIECZKOWSKA Iwona Gabriela;8 KRZYWKOWSKI Marcin Piotr;9 DRANIEWICZ Karol Łukasz;10 DZIAMBOR Artur Erwin;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 MACIEJEWSKA Beata Monika;2 RUTKA Marek Andrzej;3 BIEDROŃ Adriana Maria;4 JAROSZ Maciej;5 GRACZYK Ewa Elżbieta;6 JASIONEK Henryk Jacek;7 OCHOCKA Iwona;8 BYLICA Bartosz;9 SZUBIŃSKA Bożena Leokadia;10 LAMENTOWICZ Wojciech;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 LEWANDOWSKI Janusz Antoni;2 ADAMOWICZ Magdalena;3 TRAWICKI Krzysztof Gabriel;4 JACHLEWSKA Elżbieta;5 FURGO Grzegorz Witold;6 LIEDER Ewa;7 POPOWSKA Magdalena Maria;8 PIETRZAK Anna Grażyna;9 KALINOWSKA Jolanta Maria;10 WAŁĘSA Jarosław Leszek;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 FOTYGA Anna Elżbieta;2 SELLIN Jarosław Daniel;3 SIKORA Danuta Teresa;4 MÜLLER Piotr Józef;5 SZYMAŃSKI Antoni;6 KURZELEWSKA Arleta;7 BIAŁOOKA-KOSTENECKA Danuta Jadwiga;8 RABENDA Karol Kazimierz;9 DEMSKI Patryk Jerzy;10 ŁUCZYK Mariusz Wojciech;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 GÓRSKA Anna;2 KOWALCZUK Łukasz;3 SOBAŃSKA Joanna Małgorzata;4 BONIECKI Łukasz Michał;5 HASKA Karolina;6 SZCZEPAŃSKI Adam Aleksander;7 PRUSSAK Sara Maria;8 ANDRZEJEWSKI Szymon Tomasz;9 PRUSINOWSKA Magdalena;10 LUBIEWSKI Adam Marek;Razem;Lista nr 6 - KWW KUKIZ'15;1 KOBYLARZ Andrzej Sławomir;2 BŁASZCZYK Anna;3 LUTY Jerzy;4 DUDEK Dorota;5 POMIRSKA Zofia Małgorzata;6 RODZIEWICZ-KLAWIŃSKA Jolanta Ewa;7 PIĄTKOWSKA Andżelika Ewa;8 HAMADYK Łukasz Mariusz;9 KLAWITER Jan Andrzej;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ZBOROWSKI Maciej;2 KNUTH Maciej;3 JANOWICZ Kamila Marta;4 WIŚNIEWSKI Radosław Andrzej;5 PAWEŁCZAK Barnaba Bogusz;6 STRUK Anna Marta;7 WARDA Małgorzata Maja;8 MAKRENEK Helena Cecylia;9 DOMŻALSKA Elżbieta Maria;10 GRAJKOWSKI Piotr;Razem
221203;1;wieś;stały;Zespół Szkolno-Przedszkolny, ul. Jana III Sobieskiego 3, 76-248 Dębnica Kaszubska;gm. Dębnica Kaszubska;słupski;pomorskie;820;1093;1093;0;467;353;353;0;0;1;0;0;0;0;0;0;0;353;0;0;353;6;5;1;0;347;13;6;3;1;0;0;0;0;0;0;3;13;35;11;2;14;1;3;0;0;1;2;1;35;153;31;61;4;0;0;0;2;40;0;15;153;134;58;19;10;28;5;2;0;5;3;4;134;2;0;0;1;0;0;0;1;0;0;0;2;5;1;0;1;0;0;0;0;0;3;5;5;0;3;0;0;0;0;0;0;0;2;5
221203;2;wieś;stały;Urząd Gminy, ul. ks. Antoniego Kani 16a, 76-248 Dębnica Kaszubska;gm. Dębnica Kaszubska;słupski;pomorskie;1114;1477;1477;0;526;588;588;0;0;3;0;0;0;0;0;0;0;588;0;0;588;3;2;1;0;585;16;9;2;0;1;0;1;0;1;1;1;16;60;20;4;25;5;0;3;3;0;0;0;60;288;55;134;6;1;2;2;0;68;0;20;288;198;99;20;12;51;3;5;1;1;3;3;198;6;2;0;3;0;0;1;0;0;0;0;6;14;6;2;3;2;0;1;0;0;0;14;3;1;1;0;0;0;1;0;0;0;0;3
221203;3;wieś;stały;Gminny Ośrodek Kultury, ul. ks. Antoniego Kani 55, 76-248 Dębnica Kaszubska;gm. Dębnica Kaszubska;słupski;pomorskie;921;1203;1203;0;470;451;451;0;0;1;0;0;0;0;0;0;0;451;0;0;451;8;5;3;0;443;15;8;3;1;1;0;0;0;1;0;1;15;51;18;1;24;2;0;2;1;0;2;1;51;180;42;77;9;0;1;0;1;27;0;23;180;180;93;19;8;42;8;3;1;2;1;3;180;3;3;0;0;0;0;0;0;0;0;0;3;7;5;0;2;0;0;0;0;0;0;7;7;3;2;0;0;1;0;0;0;0;1;7
221203;4;wieś;stały;Przedszkole, Borzęcino 33, 76-248 Dębnica Kaszubska;gm. Dębnica Kaszubska;słupski;pomorskie;929;1194;1194;0;671;258;258;0;0;0;0;0;0;0;0;0;0;258;0;0;258;7;5;2;0;251;6;3;2;0;0;0;0;0;0;0;1;6;27;11;3;11;0;0;0;2;0;0;0;27;79;7;47;3;0;0;1;13;0;0;8;79;127;60;7;14;39;3;1;2;1;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;7;2;3;1;1;0;0;0;0;0;7;5;2;0;0;1;0;0;0;0;0;2;5
221203;5;wieś;stały;Zespół Szkół, Motarzyno 9a, 76-248 Dębnica Kaszubska;gm. Dębnica Kaszubska;słupski;pomorskie;500;656;656;0;291;209;209;0;0;0;0;0;0;0;0;0;0;209;0;0;209;3;2;1;0;206;6;3;0;1;0;1;0;0;1;0;0;6;19;7;0;12;0;0;0;0;0;0;0;19;73;13;27;2;0;1;2;0;18;0;10;73;98;47;12;9;16;4;0;4;3;0;3;98;2;1;0;0;0;0;0;1;0;0;0;2;2;0;1;1;0;0;0;0;0;0;2;6;0;1;1;0;0;3;0;0;0;1;6
221203;6;wieś;stały;Zespół Szkół, Gogolewo 40, 76-248 Dębnica Kaszubska;gm. Dębnica Kaszubska;słupski;pomorskie;410;542;542;0;281;129;129;0;0;2;0;0;0;0;0;0;0;129;0;0;129;1;1;0;0;128;1;0;0;0;0;0;0;0;0;0;1;1;6;3;1;1;1;0;0;0;0;0;0;6;36;9;14;0;0;0;0;0;11;1;1;36;76;32;13;4;16;4;2;0;1;2;2;76;2;1;0;1;0;0;0;0;0;0;0;2;6;5;1;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;1
221203;7;wieś;stały;Przedszkole, Budowo 52, 76-248 Dębnica Kaszubska;gm. Dębnica Kaszubska;słupski;pomorskie;920;1214;1214;0;639;281;281;0;2;2;0;0;0;0;0;0;0;281;0;0;281;4;4;0;0;277;9;4;2;1;2;0;0;0;0;0;0;9;25;7;3;10;0;1;0;2;0;1;1;25;105;25;34;5;0;0;0;2;25;1;13;105;132;75;17;11;14;6;2;4;0;2;1;132;0;0;0;0;0;0;0;0;0;0;0;0;5;3;1;1;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0;1
221204;1;wieś;stały;Zespół Szkolno-Przedszkolny, ul. Szkolna 1, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;366;467;467;0;207;159;159;0;0;0;0;0;0;0;0;0;0;159;0;0;159;1;0;1;0;158;3;1;1;0;0;1;0;0;0;0;0;3;22;6;2;13;0;1;0;0;0;0;0;22;66;5;57;1;0;0;0;0;0;0;3;66;64;34;6;5;17;1;0;0;0;1;0;64;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1
221204;2;wieś;stały;Zespół Szkolno-Przedszkolny, ul. Szkolna 1, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;377;469;469;0;192;185;185;0;0;0;0;0;0;0;0;0;0;185;0;0;185;1;0;1;0;184;6;6;0;0;0;0;0;0;0;0;0;6;12;7;0;4;0;0;0;0;0;0;1;12;88;24;52;0;0;0;1;0;0;0;11;88;74;33;13;4;18;4;1;0;1;0;0;74;1;0;1;0;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
221204;3;wieś;stały;Zespół Szkolno-Przedszkolny, ul. Szkolna 1, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;387;504;504;0;218;169;169;0;0;0;0;0;0;0;0;0;0;169;0;0;169;2;1;1;0;167;11;5;2;1;0;1;0;0;0;0;2;11;13;3;0;5;0;1;0;3;1;0;0;13;77;16;57;0;0;0;0;0;1;0;3;77;60;27;6;1;20;6;0;0;0;0;0;60;1;1;0;0;0;0;0;0;0;0;0;1;4;0;1;0;0;1;0;1;1;0;4;1;1;0;0;0;0;0;0;0;0;0;1
221204;4;wieś;stały;Świetlica wiejska, Wielka Wieś 41, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;367;482;482;0;258;109;109;0;0;0;0;0;0;0;0;0;0;109;0;0;109;2;2;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;14;5;0;8;1;0;0;0;0;0;0;14;29;8;16;2;2;0;0;0;0;0;1;29;60;31;7;4;13;2;0;0;0;1;2;60;1;1;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;1
221204;5;wieś;stały;Świetlica wiejska, Żoruchowo 13, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;287;362;362;0;188;99;99;0;0;0;0;0;0;0;0;0;0;99;0;0;99;1;0;1;0;98;1;0;0;0;0;0;1;0;0;0;0;1;14;2;0;9;2;0;1;0;0;0;0;14;31;1;23;2;0;0;0;1;0;1;3;31;43;12;5;2;14;6;1;0;0;2;1;43;1;0;0;0;0;0;1;0;0;0;0;1;3;2;1;0;0;0;0;0;0;0;3;5;0;0;4;0;0;0;0;0;0;1;5
221204;6;wieś;stały;Świetlica wiejska, Żelkowo 17, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;356;475;475;0;190;166;166;0;0;4;0;0;0;0;0;0;0;166;0;0;166;2;0;2;0;164;4;3;0;0;1;0;0;0;0;0;0;4;25;5;1;16;3;0;0;0;0;0;0;25;64;4;47;1;0;1;1;1;1;0;8;64;60;33;6;4;12;4;0;0;0;0;1;60;1;1;0;0;0;0;0;0;0;0;0;1;7;3;1;1;0;0;1;0;1;0;7;3;1;0;2;0;0;0;0;0;0;0;3
221204;7;wieś;stały;Świetlica wiejska, Szczypkowice 40A, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;356;464;464;0;260;96;96;0;0;1;0;0;0;0;0;0;0;96;0;0;96;0;0;0;0;96;2;1;0;0;1;0;0;0;0;0;0;2;17;5;2;6;1;0;0;3;0;0;0;17;32;6;22;0;0;0;0;0;1;0;3;32;34;20;5;0;6;2;0;0;1;0;0;34;2;1;0;0;0;0;1;0;0;0;0;2;8;1;3;0;0;0;0;0;0;4;8;1;0;0;1;0;0;0;0;0;0;0;1
221204;8;wieś;stały;Sala gimnastyczna Szkoły Podstawowej, Stowięcino 15, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;479;630;630;0;278;201;201;0;0;2;0;0;0;0;0;0;0;201;0;0;201;3;1;2;0;198;5;3;1;0;0;0;0;1;0;0;0;5;19;5;3;9;0;0;0;2;0;0;0;19;72;22;41;2;1;0;0;0;2;0;4;72;94;55;13;3;19;2;1;0;0;0;1;94;3;2;1;0;0;0;0;0;0;0;0;3;3;1;1;0;0;0;0;0;1;0;3;2;0;0;1;0;0;0;0;0;0;1;2
221204;9;wieś;stały;Świetlica wiejska, Podole Wielkie 18A, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;290;377;377;0;205;85;85;0;0;0;0;0;0;0;0;0;0;85;0;0;85;0;0;0;0;85;3;1;0;0;2;0;0;0;0;0;0;3;8;4;1;3;0;0;0;0;0;0;0;8;29;5;20;1;0;0;0;0;0;0;3;29;44;28;2;4;5;0;1;0;0;3;1;44;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221204;10;wieś;stały;Wiejski Dom Kultury, Pobłocie 10, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;440;571;571;0;269;171;171;0;0;0;0;0;0;0;0;0;0;171;0;0;171;2;1;1;0;169;3;2;0;0;0;1;0;0;0;0;0;3;34;11;3;17;0;1;0;1;0;0;1;34;69;11;48;1;0;1;1;0;0;0;7;69;56;28;4;7;12;3;1;0;0;0;1;56;2;2;0;0;0;0;0;0;0;0;0;2;4;0;1;0;1;0;0;0;2;0;4;1;1;0;0;0;0;0;0;0;0;0;1
221204;11;wieś;stały;Wiejski Dom Kultury, Pobłocie 10, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;388;516;516;0;280;108;108;0;0;0;0;0;0;0;0;0;0;108;0;0;108;1;1;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;19;5;0;11;0;1;0;1;1;0;0;19;35;9;22;1;0;0;0;0;0;0;3;35;50;26;6;5;8;2;1;1;0;0;1;50;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;2;0;0;0;2
221204;12;wieś;stały;Świetlica wiejska, Rzuszcze 16, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;336;435;435;0;204;132;132;0;0;0;0;0;0;0;0;0;0;132;0;0;132;4;2;2;0;128;13;7;2;1;1;0;0;1;1;0;0;13;13;3;1;8;0;0;0;1;0;0;0;13;30;5;23;0;0;1;0;0;0;0;1;30;70;44;5;3;15;1;1;0;0;0;1;70;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1
221204;13;wieś;stały;Świetlica wiejska, Izbica 34, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;306;402;402;0;173;133;133;0;0;0;0;0;0;0;0;0;0;133;0;0;133;1;1;0;0;132;4;3;0;0;1;0;0;0;0;0;0;4;17;6;0;10;0;0;0;0;1;0;0;17;43;4;27;0;0;1;1;0;1;2;7;43;59;29;4;9;14;1;0;0;1;1;0;59;3;2;0;1;0;0;0;0;0;0;0;3;5;2;2;0;0;0;0;0;0;1;5;1;0;0;0;0;1;0;0;0;0;0;1
221204;14;wieś;stały;Świetlica wiejska, Rumsko 20, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;296;376;376;0;200;96;96;0;0;0;0;0;0;0;0;0;0;96;0;0;96;4;4;0;0;92;4;3;0;0;0;0;0;0;0;0;1;4;12;3;2;4;0;0;0;3;0;0;0;12;34;0;32;0;0;0;0;0;2;0;0;34;41;14;4;2;16;0;2;0;3;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
221204;15;wieś;stały;Budynek poszkolny, Będziechowo 12, 76-220 Główczyce;gm. Główczyce;słupski;pomorskie;285;353;353;0;200;85;85;0;0;0;0;0;0;0;0;0;0;85;0;0;85;1;1;0;0;84;4;4;0;0;0;0;0;0;0;0;0;4;3;2;0;1;0;0;0;0;0;0;0;3;33;4;21;3;0;0;2;0;0;1;2;33;41;20;1;4;14;1;1;0;0;0;0;41;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
221205;1;miasto;stały;Biblioteka Publiczna Miasta i Gminy, ul. Pomorska 1, 77-230 Kępice;gm. Kępice;słupski;pomorskie;480;628;627;1;218;262;261;1;1;2;0;0;0;0;0;0;0;262;0;0;262;2;1;1;0;260;11;7;2;0;0;0;0;0;0;0;2;11;27;14;0;10;1;0;0;2;0;0;0;27;133;30;94;2;1;0;0;0;3;0;3;133;78;39;5;3;17;1;0;0;0;0;13;78;2;0;1;1;0;0;0;0;0;0;0;2;7;3;1;0;0;2;0;0;0;1;7;2;1;0;0;0;0;0;0;0;0;1;2
221205;2;wieś;stały;Szkoła Podstawowa sala nr 1, Barcino 59, 77-230 Kępice;gm. Kępice;słupski;pomorskie;378;498;498;0;209;169;169;0;0;0;0;0;0;0;0;0;0;169;0;0;169;1;1;0;0;168;6;4;0;0;0;0;1;0;1;0;0;6;14;6;1;5;1;0;0;0;0;0;1;14;61;10;41;1;1;1;0;1;1;1;4;61;77;28;8;5;21;4;1;0;0;0;10;77;5;1;0;0;0;0;0;0;0;4;0;5;3;2;0;1;0;0;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;2
221205;3;wieś;stały;Szkoła Podstawowa, Warcino 21, 77-230 Kępice;gm. Kępice;słupski;pomorskie;284;359;359;0;188;96;96;0;0;1;0;0;0;0;0;0;0;96;0;0;96;4;3;1;0;92;5;2;1;0;0;0;1;0;1;0;0;5;7;3;1;1;0;0;0;1;1;0;0;7;46;13;31;0;0;0;0;0;0;0;2;46;30;9;1;3;9;0;0;2;2;0;4;30;2;0;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1
221205;4;wieś;stały;Świetlica wiejska, Przytocko 49B, 77-230 Kępice;gm. Kępice;słupski;pomorskie;274;355;355;0;158;116;116;0;0;0;0;0;0;0;0;0;0;116;0;0;116;2;0;2;0;114;4;2;0;1;0;0;0;0;1;0;0;4;8;1;0;7;0;0;0;0;0;0;0;8;34;6;21;5;0;0;0;1;0;0;1;34;60;29;0;4;16;0;0;0;1;1;9;60;1;0;0;0;0;0;1;0;0;0;0;1;6;1;1;0;1;0;0;3;0;0;6;1;1;0;0;0;0;0;0;0;0;0;1
221205;5;wieś;stały;Szkoła Podstawowa, Korzybie ul. Dworcowa 6, 77-230 Kępice;gm. Kępice;słupski;pomorskie;520;685;685;0;281;239;239;0;0;0;0;0;0;0;0;0;0;239;0;0;239;5;3;2;0;234;14;5;5;0;0;2;0;1;1;0;0;14;30;9;0;14;2;1;0;1;0;1;2;30;107;31;53;1;0;0;0;1;3;1;17;107;71;25;11;3;6;0;0;0;2;0;24;71;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;3;1;0;0;0;1;7;5;1;0;0;0;0;2;0;0;1;1;5
221205;6;wieś;stały;Szkoła Podstawowa, Biesowice 38, 77-230 Kępice;gm. Kępice;słupski;pomorskie;530;687;687;0;325;205;205;0;0;0;0;0;0;0;0;0;0;205;0;0;205;5;4;1;0;200;11;7;1;2;0;0;1;0;0;0;0;11;35;8;2;14;3;1;2;3;0;1;1;35;86;20;58;0;2;0;0;1;2;0;3;86;59;27;5;1;15;1;1;0;0;0;9;59;2;0;0;1;0;1;0;0;0;0;0;2;6;4;0;0;1;0;0;0;0;1;6;1;1;0;0;0;0;0;0;0;0;0;1
221205;7;miasto;stały;Zespół Szkół sala 17, ul. Szkolna 1, 77-230 Kępice;gm. Kępice;słupski;pomorskie;346;440;440;0;165;181;181;0;0;0;0;0;0;0;0;0;0;181;0;0;181;0;0;0;0;181;3;1;1;0;0;0;1;0;0;0;0;3;15;3;1;9;1;0;1;0;0;0;0;15;82;13;64;0;2;0;0;0;1;1;1;82;73;28;6;3;35;0;0;0;0;0;1;73;1;0;0;0;0;1;0;0;0;0;0;1;7;3;2;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0
221205;8;miasto;stały;Zespół Szkół sala nr 14, ul. Szkolna 1, 77-230 Kępice;gm. Kępice;słupski;pomorskie;367;490;490;0;211;156;156;0;0;0;0;0;0;0;0;0;0;156;0;0;156;3;3;0;0;153;4;3;1;0;0;0;0;0;0;0;0;4;19;7;0;7;2;2;0;0;1;0;0;19;72;9;60;1;0;0;0;0;1;0;1;72;48;20;5;3;6;1;0;0;1;0;12;48;1;1;0;0;0;0;0;0;0;0;0;1;4;3;1;0;0;0;0;0;0;0;4;5;4;1;0;0;0;0;0;0;0;0;5
221205;9;miasto;stały;Gimnazjum sala nr 1, Szkolna 1, 77-230 Kępice;gm. Kępice;słupski;pomorskie;304;383;383;0;208;96;96;0;0;0;0;0;0;0;0;0;0;96;0;0;96;2;0;2;0;94;2;1;0;0;1;0;0;0;0;0;0;2;9;1;0;5;1;1;0;1;0;0;0;9;53;7;42;2;1;0;0;0;0;0;1;53;29;17;4;3;4;0;0;0;0;0;1;29;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
221205;10;miasto;stały;Gimnazjum sala nr 2, Szkolna 1, 77-230 Kępice;gm. Kępice;słupski;pomorskie;389;512;512;0;161;228;228;0;0;2;0;0;0;0;0;0;0;228;0;0;228;2;1;1;0;226;8;4;1;0;3;0;0;0;0;0;0;8;14;3;1;8;1;0;0;0;1;0;0;14;102;26;69;0;1;0;0;0;1;0;5;102;88;42;4;4;22;2;2;1;1;0;10;88;0;0;0;0;0;0;0;0;0;0;0;0;10;2;4;0;0;0;2;2;0;0;10;4;2;0;0;0;1;0;0;0;1;0;4
221205;11;miasto;stały;Gimnazjum sala nr 3, ul. Szkolna 1, 77-230 Kępice;gm. Kępice;słupski;pomorskie;388;498;498;0;169;219;219;0;0;0;0;0;0;0;0;0;0;219;0;0;219;3;2;1;0;216;6;2;1;0;0;1;0;0;0;0;2;6;18;7;1;8;1;0;0;1;0;0;0;18;110;14;80;0;0;1;0;0;3;1;11;110;64;34;2;2;16;0;0;0;0;0;10;64;2;0;0;0;2;0;0;0;0;0;0;2;7;4;0;1;0;0;0;1;1;0;7;9;4;3;0;0;0;1;1;0;0;0;9
221205;12;wieś;stały;Świetlica wiejska, Osowo 16A, 77-230 Kępice;gm. Kępice;słupski;pomorskie;192;251;251;0;103;89;89;0;0;0;0;0;0;0;0;0;0;89;0;0;89;4;2;2;0;85;3;2;1;0;0;0;0;0;0;0;0;3;14;1;1;8;0;3;0;0;0;0;1;14;36;8;26;0;0;0;0;0;1;0;1;36;28;15;3;1;8;0;0;0;1;0;0;28;1;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
221205;13;wieś;stały;Świetlica wiejska, Mzdowo 25, 77-230 Kępice;gm. Kępice;słupski;pomorskie;234;299;299;0;142;92;92;0;0;0;0;0;0;0;0;0;0;92;0;0;92;0;0;0;0;92;3;2;1;0;0;0;0;0;0;0;0;3;15;7;2;5;0;0;0;1;0;0;0;15;18;3;14;0;0;0;0;0;0;0;1;18;46;21;1;1;14;2;0;0;0;0;7;46;0;0;0;0;0;0;0;0;0;0;0;0;10;5;3;1;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0
221205;14;wieś;stały;Filia Biblioteki, Ciecholub 24A, 77-230 Kępice;gm. Kępice;słupski;pomorskie;263;333;333;0;157;106;106;0;0;0;0;0;0;0;0;0;0;106;0;0;106;1;1;0;0;105;2;1;0;0;0;0;0;1;0;0;0;2;8;3;1;2;0;0;0;0;1;0;1;8;45;12;26;0;0;0;0;0;1;1;5;45;48;27;1;4;8;3;0;0;2;0;3;48;2;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221205;15;wieś;stały;Szkoła Podstawowa sala nr 2, Barcino 59, 77-230 Kępice;gm. Kępice;słupski;pomorskie;439;565;565;0;307;132;132;0;0;0;0;0;0;0;0;0;0;132;0;0;132;4;3;1;0;128;6;4;0;1;0;1;0;0;0;0;0;6;18;8;1;4;1;2;0;1;1;0;0;18;32;8;22;0;0;0;0;0;1;0;1;32;65;31;3;2;14;2;1;0;1;0;11;65;1;1;0;0;0;0;0;0;0;0;0;1;4;2;0;1;0;0;0;0;0;1;4;2;0;0;2;0;0;0;0;0;0;0;2
221206;1;wieś;stały;Wiejski Dom Kultury, Wrząca 53, 76-251 Kobylnica;gm. Kobylnica;słupski;pomorskie;806;1057;1057;0;570;236;236;0;0;0;0;0;0;0;0;0;0;236;0;0;236;3;3;0;0;233;9;3;2;0;2;0;0;0;0;1;1;9;22;12;0;9;1;0;0;0;0;0;0;22;67;7;42;3;1;1;1;0;3;0;9;67;126;64;22;9;18;1;1;3;0;5;3;126;0;0;0;0;0;0;0;0;0;0;0;0;8;4;2;0;1;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;1
221206;2;wieś;stały;"Szkoła Podstawowa w Kobylnicy budynek ""F"", Główna 63, 76-251 Kobylnica";gm. Kobylnica;słupski;pomorskie;1233;1645;1645;0;576;657;657;0;1;3;0;0;0;0;0;0;0;657;0;0;657;3;1;2;0;654;17;6;1;2;2;0;0;2;1;1;2;17;83;32;4;32;1;6;2;3;0;0;3;83;348;80;198;2;2;2;2;2;3;4;53;348;174;98;15;6;43;2;2;3;2;0;3;174;2;0;0;1;1;0;0;0;0;0;0;2;22;11;2;0;6;0;0;1;0;2;22;8;5;0;0;0;1;0;1;0;1;0;8
221206;3;wieś;stały;Szkoła Podstawowa w Sycewicach, Sycewice ul. Szkolna 1, 76-251 Kobylnica;gm. Kobylnica;słupski;pomorskie;1000;1314;1314;0;571;429;429;0;0;6;0;0;0;0;0;0;0;429;0;0;429;11;6;5;0;418;12;7;2;0;0;0;1;2;0;0;0;12;76;24;5;40;2;0;1;3;0;0;1;76;150;22;89;0;0;0;1;2;8;1;27;150;150;77;16;10;30;5;2;0;2;2;6;150;5;4;0;0;0;1;0;0;0;0;0;5;20;7;4;0;3;0;3;0;0;3;20;5;3;0;0;1;0;1;0;0;0;0;5
221206;4;wieś;stały;Szkoła Podstawowa w Kwakowie, Kwakowo ul. Słupska 5, 76-251 Kobylnica;gm. Kobylnica;słupski;pomorskie;867;1144;1144;0;507;360;360;0;0;1;0;0;0;0;0;0;0;360;0;0;360;5;5;0;0;355;10;3;3;4;0;0;0;0;0;0;0;10;43;18;2;13;2;3;0;3;1;0;1;43;146;40;71;7;2;0;0;0;3;0;23;146;129;62;16;1;39;3;0;5;1;0;2;129;12;6;0;2;0;1;1;0;0;0;2;12;8;4;3;0;0;1;0;0;0;0;8;7;5;0;0;0;0;1;0;1;0;0;7
