Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 GODEK Kaja Urszula;2 BŁASZCZYK Stefan;3 SZEWCZYK Marek Wacław;4 ZALEŚNA Katarzyna Anna;5 KORWIN-MIKKE Jacek Baltazar;6 STRUS Sylwia;7 NITECKA Ewa Alicja;8 WITASZEK Sławomir;9 DRZEWIŃSKI Piotr Michał;10 MOJZESOWICZ Wojciech;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 PIECHNA-WIĘCKIEWICZ Paulina Krystyna;2 FAJDEK Patryk;3 ŻMIJEWSKA Aleksandra Małgorzata;4 GRYCHTAL Sławomir Włodzimierz;5 ŻABICKA Monika Maria;6 KARNIEWICZ Mateusz;7 PIASECKA Anna;8 MAĆKOWIAK Patryk;9 ZIEMNICKA Małgorzata Maria;10 MARZEC Marcin;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 KALINOWSKI Jarosław;2 ROSATI Dariusz Kajetan;3 SITARSKI Ireneusz Robert;4 KALINOWSKA Katarzyna;5 WOJTUNIK Paweł;6 KUBALEWSKI Wojciech Marian;7 UCHWAŁ Aneta;8 LANC Elżbieta;9 KRASKA-ROMANOWSKA Beata;10 HIBNER Jolanta Emilia;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 BIELAN Adam Jerzy;2 KOC Maria Zofia;3 KUŹMIUK Zbigniew Krzysztof;4 MAŁECKI Maciej;5 KWIECIEŃ Anna;6 CZARTORYSKI Arkadiusz;7 WARGOCKA Teresa Anna;8 KRZĘTOWSKA Agnieszka Maria;9 ROMANOWSKI Rafał;10 OPIOŁA Marek;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 OLKO Dorota Zofia;2 DOBROWOLSKI Mateusz;3 ŻYTKOWSKA-PRUS Anna Izabela;4 PIÓROWICZ Jerzy Wojciech;5 ADAMCZYK Małgorzata Joanna;6 TRYSIŃSKI Piotr;7 KOSIEC Justyna Agnieszka;8 MATYJASZEK Artur Mariusz;9 SARNOWSKA Weronika Natalia;10 PŁATOS Sławomir;Razem;Lista nr 6 - KWW KUKIZ'15;1 HUSIEW Barbara;2 PIŁKA Marian;3 PATER Agata Bożena;4 LECHOWSKI Krzysztof Grzegorz;5 KLIMKOWSKI Sławomir;6 BORDZIO-BERUS Irena;7 FRYDRYK Jakub;8 JĘDRZEJEWSKI Robert Witold;9 POMORSKA Karolina Agnieszka;10 SANKOWSKA-GRABCZUK Lidia Izabela;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ROSIEWICZ Andrzej Wacław;2 GAJOWNICZEK Krzysztof;3 BUDZYŃSKA Jadwiga Barbara;4 KLOCH Adam Roman;5 MARCINIAK Elżbieta;6 KŁOBUKOWSKI Paweł;7 DŁUGOŁĘCKI Mariusz;8 LENART Karolina;9 KĘPA Justyna Joanna;10 KOWALIK Rafał Grzegorz;Razem;Lista nr 10 - KW JEDNOŚĆ NARODU;1 STAROSIELEC Romuald Tadeusz;2 POŁANECKI Paweł Mieczysław;3 ŻEBROWSKA Irena Małgorzata;4 CIECHANOWICZ Jan;5 SZMIGIEL Beata;6 MACIEJEWSKI Jakub;7 MAROSZEK Adam Jarosław;8 RACZYŃSKA Jolanta;9 SZCZYPIÓR Jolanta Elżbieta;10 JANOWSKI Gabriel;Razem
146301;41;miasto;stały;Publiczna Szkoła Podstawowa Nr 1 z Oddziałami Integracyjnymi im. Ignacego Daszyńskiego w Radomiu, Radom, Glinice ul. Odrodzenia 37, 26-600 Radom;m. Radom;Radom;mazowieckie;1076;1395;1395;0;375;701;701;0;0;0;0;0;0;0;0;0;0;701;0;0;701;1;0;1;0;700;19;12;1;0;0;5;0;0;0;1;0;19;31;15;3;0;4;1;0;2;0;6;0;31;253;47;106;1;30;49;1;2;2;0;15;253;358;200;3;129;2;18;0;3;1;1;1;358;6;2;0;0;0;0;0;0;0;0;4;6;27;7;4;3;2;2;2;2;0;4;1;27;5;3;2;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;1;1
146301;42;miasto;stały;Przedszkole Publiczne Nr 9 im. Ewy Szelburg-Zarembiny, Radom, Glinice ul. Kalińska 4, 26-600 Radom;m. Radom;Radom;mazowieckie;1130;1466;1466;0;486;644;644;0;0;1;0;0;0;0;0;0;0;644;0;0;644;5;3;2;0;639;40;20;3;5;0;7;1;0;0;0;4;40;28;19;8;1;0;0;0;0;0;0;0;28;204;45;83;6;23;36;0;1;1;0;9;204;334;188;8;110;2;22;3;0;1;0;0;334;3;1;0;1;0;0;0;0;0;0;1;3;21;5;3;6;2;2;0;2;1;0;0;21;7;3;0;1;0;1;0;0;0;1;1;7;2;0;0;0;0;0;0;0;0;1;1;2
146301;43;miasto;stały;Publiczna Szkoła Podstawowa Nr 10 z Oddziałami Integracyjnymi im. Lotników Polskich, Radom, Glinice ul. Długojowska 6, 26-600 Radom;m. Radom;Radom;mazowieckie;1438;1862;1862;0;508;930;930;0;0;1;0;0;0;0;0;0;0;930;0;0;930;7;6;1;0;923;45;18;3;5;1;11;2;2;0;1;2;45;51;28;8;2;1;1;1;1;1;5;3;51;236;62;80;4;24;48;0;0;1;4;13;236;546;295;2;199;8;33;3;0;2;1;3;546;8;5;1;1;0;0;0;1;0;0;0;8;24;11;2;6;0;1;0;0;0;2;2;24;9;6;1;0;0;0;0;0;0;1;1;9;4;1;0;0;0;1;0;0;0;1;1;4
146301;44;miasto;stały;Zespół Szkół Plastycznych im. Józefa Brandta, Radom, Ustronie ul. Grzecznarowskiego 13, 26-600 Radom;m. Radom;Radom;mazowieckie;955;1241;1241;0;438;517;517;0;0;1;0;0;0;0;0;0;0;517;0;0;517;2;2;0;0;515;15;11;1;0;0;1;1;0;0;0;1;15;18;12;3;1;0;2;0;0;0;0;0;18;195;42;89;4;10;40;1;0;0;1;8;195;268;168;1;77;3;13;3;0;1;2;0;268;2;0;0;0;0;0;0;0;0;0;2;2;13;6;2;1;0;1;0;0;1;1;1;13;2;0;0;1;0;0;0;0;0;0;1;2;2;0;0;0;0;2;0;0;0;0;0;2
146301;45;miasto;stały;Publiczna Szkoła Podstawowa Nr 31 im. Kardynała Stefana Wyszyńskiego, Radom, Idalin ul. Biała 6, 26-600 Radom;m. Radom;Radom;mazowieckie;740;945;945;0;311;429;429;0;0;3;0;0;0;0;0;0;0;429;0;0;429;3;1;2;0;426;10;6;1;0;0;3;0;0;0;0;0;10;24;6;5;0;4;0;1;3;0;3;2;24;176;31;97;4;9;29;0;0;0;0;6;176;195;105;3;72;1;8;1;1;0;2;2;195;6;2;0;1;0;1;0;2;0;0;0;6;8;3;4;1;0;0;0;0;0;0;0;8;5;2;1;1;0;1;0;0;0;0;0;5;2;1;0;0;0;0;0;0;1;0;0;2
146301;46;miasto;stały;Publiczna Szkoła Podstawowa Nr 31 im. Kardynała Stefana Wyszyńskiego, Radom, Idalin ul. Biała 6, 26-600 Radom;m. Radom;Radom;mazowieckie;1448;1889;1889;0;534;914;914;0;1;1;0;0;0;0;0;0;0;914;0;0;914;10;4;6;0;904;56;32;6;0;4;6;1;1;0;2;4;56;25;12;5;2;2;2;0;0;0;1;1;25;286;61;132;3;17;58;0;1;0;2;12;286;490;279;2;153;4;41;2;1;5;1;2;490;3;3;0;0;0;0;0;0;0;0;0;3;37;13;5;13;0;1;0;1;1;2;1;37;3;2;0;0;0;0;0;0;0;0;1;3;4;1;0;0;0;0;0;0;0;2;1;4
146301;47;miasto;stały;Publiczna Szkoła Podstawowa Nr 20 im. Obrońców Pokoju, Radom, Malenice ul. Malenicka 29, 26-600 Radom;m. Radom;Radom;mazowieckie;1504;1959;1959;0;600;904;904;0;0;0;0;0;0;0;0;0;0;904;0;0;904;6;2;4;0;898;44;23;3;2;1;9;2;1;2;1;0;44;46;24;16;0;0;1;0;3;0;2;0;46;211;57;71;3;20;46;1;4;0;0;9;211;549;298;8;179;6;50;3;0;1;4;0;549;8;4;0;0;0;1;1;0;0;1;1;8;36;12;6;8;3;2;0;0;1;4;0;36;4;2;1;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
146301;48;miasto;stały;Publiczna Szkoła Podstawowa Nr 4 z Oddziałami Integracyjnymi im. św. Kazimierza Jagiellończyka, Radom, Ustronie ul. Wyścigowa 49, 26-600 Radom;m. Radom;Radom;mazowieckie;1785;2321;2321;0;657;1128;1128;0;4;3;0;0;0;0;0;0;0;1128;0;0;1128;2;0;2;0;1126;44;21;6;1;1;10;0;2;1;1;1;44;59;28;9;1;2;2;1;4;0;7;5;59;334;72;116;6;21;86;3;3;2;5;20;334;626;348;6;204;4;53;5;1;3;0;2;626;7;4;1;0;0;1;0;1;0;0;0;7;44;14;8;3;2;0;0;3;2;6;6;44;12;7;0;0;0;0;0;0;1;2;2;12;0;0;0;0;0;0;0;0;0;0;0;0
146301;49;miasto;stały;"Dom Kultury ""Idalin"", Radom, Idalin ul. Bluszczowa 4/8, 26-600 Radom";m. Radom;Radom;mazowieckie;1599;2078;2078;0;538;1061;1061;0;0;2;1;1;0;0;0;0;1;1061;1;0;1061;7;4;3;0;1054;49;29;8;5;0;5;1;0;1;0;0;49;40;13;10;0;0;1;2;2;2;5;5;40;259;80;81;3;24;57;0;3;1;0;10;259;631;335;6;230;7;48;2;1;0;1;1;631;10;4;0;1;0;1;0;1;0;0;3;10;49;18;9;8;3;0;0;5;2;3;1;49;9;5;1;0;0;0;0;0;0;0;3;9;7;2;0;0;0;1;1;0;0;1;2;7
146301;50;miasto;stały;Publiczna Szkoła Podstawowa Nr 4 z Oddziałami Integracyjnymi im. św. Kazimierza Jagiellończyka, Radom, Ustronie ul. Wyścigowa 49, 26-600 Radom;m. Radom;Radom;mazowieckie;1611;2108;2108;0;595;1016;1016;0;0;1;0;0;0;0;0;0;0;1016;0;0;1016;7;2;5;0;1009;34;10;7;6;0;5;1;0;2;1;2;34;36;15;10;3;0;3;0;0;0;4;1;36;236;68;74;4;23;56;0;0;0;2;9;236;666;377;2;232;4;40;3;2;3;1;2;666;4;4;0;0;0;0;0;0;0;0;0;4;24;7;2;8;1;1;1;0;0;2;2;24;7;1;1;2;0;0;0;0;1;1;1;7;2;1;0;0;0;0;0;0;1;0;0;2
146301;51;miasto;stały;Specjalny Ośrodek Szkolno-Wychowawczy im. Janusza Korczaka, Radom, Ustronie al. Grzecznarowskiego 15, 26-600 Radom;m. Radom;Radom;mazowieckie;1089;1405;1405;0;347;742;742;0;0;1;0;0;0;0;0;0;0;742;0;0;742;6;5;1;0;736;21;12;1;1;1;4;0;0;1;1;0;21;30;11;10;1;1;0;1;1;0;4;1;30;323;72;139;4;24;58;3;1;4;1;17;323;322;172;11;114;1;19;2;0;0;1;2;322;1;0;0;0;0;1;0;0;0;0;0;1;30;15;3;6;1;2;1;0;0;2;0;30;5;1;1;2;0;0;0;0;0;1;0;5;4;0;0;1;0;0;1;0;1;0;1;4
146301;52;miasto;stały;Przedszkole Publiczne Nr 16, Radom, Ustronie ul. Grenadierów 3, 26-600 Radom;m. Radom;Radom;mazowieckie;700;905;905;0;259;441;441;0;0;1;0;0;0;0;0;0;0;441;0;0;441;3;3;0;0;438;22;11;1;3;2;3;1;1;0;0;0;22;22;9;3;2;5;2;0;0;0;1;0;22;189;34;74;6;12;56;0;0;1;0;6;189;188;110;3;60;1;13;0;0;0;0;1;188;4;1;0;0;0;1;0;0;0;1;1;4;10;1;3;0;0;0;1;0;0;3;2;10;1;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;0;0;0;2
146301;53;miasto;stały;Publiczna szkoła Podstawowa Nr 11 z Oddziałami Integracyjnymi im. Adama Jerzego Czartoryskiego, Radom, Ustronie ul. Jurija Gagarina 19, 26-600 Radom;m. Radom;Radom;mazowieckie;1233;1595;1595;0;351;882;882;0;0;7;0;0;0;0;0;0;0;882;0;0;882;5;4;1;0;877;31;19;3;1;0;8;0;0;0;0;0;31;38;18;8;0;0;0;3;1;0;6;2;38;360;54;156;6;31;83;1;2;0;3;24;360;403;223;2;133;5;34;0;1;0;3;2;403;5;2;1;0;0;1;0;0;0;0;1;5;32;9;4;9;3;2;1;0;1;3;0;32;5;3;0;0;1;0;0;0;0;1;0;5;3;0;1;0;0;0;1;0;0;0;1;3
146301;54;miasto;stały;Publiczna Szkoła Podstawowa Nr 9 im. Henryka Sienkiewicza, Radom, Ustronie ul. Sandomierska 19, 26-600 Radom;m. Radom;Radom;mazowieckie;958;1211;1211;0;299;659;659;0;0;0;0;0;0;0;0;0;0;659;0;0;659;4;2;2;0;655;16;5;5;2;0;3;0;1;0;0;0;16;32;20;5;1;0;2;1;1;0;0;2;32;276;80;109;1;11;62;0;2;1;1;9;276;299;173;2;93;1;22;3;2;2;0;1;299;4;3;0;0;0;0;0;0;0;1;0;4;19;1;4;9;1;0;1;0;0;2;1;19;5;4;0;1;0;0;0;0;0;0;0;5;4;1;0;1;1;1;0;0;0;0;0;4
146301;55;miasto;stały;Publiczna Szkoła Podstawowa Nr 9 im. Henryka Sienkiewicza, Radom, Ustronie ul. Sandomierska 19, 26-600 Radom;m. Radom;Radom;mazowieckie;1230;1586;1586;0;414;816;816;0;0;0;0;0;0;0;0;0;0;816;0;0;816;3;3;0;0;813;22;13;2;1;0;4;0;1;0;1;0;22;39;21;7;2;0;2;1;3;0;1;2;39;339;62;128;13;28;84;1;2;3;1;17;339;379;230;4;108;1;24;1;0;2;4;5;379;9;2;0;2;1;0;0;1;0;1;2;9;21;7;1;3;0;1;0;2;4;1;2;21;3;1;1;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;0;1
146301;56;miasto;stały;Przedszkole Publiczne Nr 10 im. Jana Brzechwy, Radom, Ustronie ul. Osiedlowa 26, 26-600 Radom;m. Radom;Radom;mazowieckie;1131;1459;1459;0;344;787;787;0;0;2;0;0;0;0;0;0;0;787;0;0;787;5;1;4;0;782;29;13;7;3;1;4;0;1;0;0;0;29;44;27;7;0;1;2;2;0;0;4;1;44;288;50;126;7;28;66;0;1;1;1;8;288;395;215;4;134;5;32;2;0;0;2;1;395;3;2;0;0;0;1;0;0;0;0;0;3;21;7;2;5;2;0;0;0;0;2;3;21;2;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
146301;57;miasto;stały;Zespół Szkół Ogólnokształcących Nr 4 z oddziałami sportowymi im. Polskich Olimpijczyków, Radom, Ustronie ul. Osiedlowa 36, 26-600 Radom;m. Radom;Radom;mazowieckie;984;1265;1265;0;309;675;675;0;0;2;0;0;0;0;0;0;0;675;0;0;675;1;1;0;0;674;18;10;4;0;1;2;0;0;0;1;0;18;46;19;12;5;3;0;4;1;0;1;1;46;239;50;100;8;13;55;0;2;2;1;8;239;333;170;4;111;3;38;3;0;1;2;1;333;8;5;0;0;1;1;0;0;0;1;0;8;26;12;1;4;5;1;0;0;2;1;0;26;2;1;0;0;0;0;0;0;1;0;0;2;2;0;1;0;0;1;0;0;0;0;0;2
146301;58;miasto;stały;Zespół Szkół Ogólnokształcących Nr 4 z oddziałami sportowymi im. Polskich Olimpijczyków, Radom, Ustronie ul. Osiedlowa 36, 26-600 Radom;m. Radom;Radom;mazowieckie;1302;1699;1699;0;464;838;838;0;0;0;0;0;0;0;0;0;0;838;0;0;838;11;5;6;0;827;12;5;1;2;0;2;0;0;1;1;0;12;35;15;7;0;6;2;0;1;2;1;1;35;322;71;136;12;24;63;1;0;2;1;12;322;421;224;3;143;3;39;2;3;1;1;2;421;9;3;0;0;1;1;0;1;1;1;1;9;20;8;2;2;0;1;1;3;1;0;2;20;6;4;0;1;0;0;0;0;0;0;1;6;2;0;0;0;0;2;0;0;0;0;0;2
146301;59;miasto;stały;Przedszkole Publiczne Nr 14, Radom, Ustronie ul. Jana Pawła II 3, 26-600 Radom;m. Radom;Radom;mazowieckie;795;1031;1031;0;271;524;524;0;0;5;0;0;0;0;0;0;0;524;0;0;524;4;2;2;0;520;18;13;2;1;1;1;0;0;0;0;0;18;32;17;6;1;2;2;0;1;0;3;0;32;210;35;103;2;13;47;1;2;0;1;6;210;236;140;1;83;0;10;0;0;1;0;1;236;4;1;0;1;0;1;0;1;0;0;0;4;14;3;4;1;1;2;0;0;0;0;3;14;3;1;0;1;0;1;0;0;0;0;0;3;3;0;0;0;0;0;0;1;2;0;0;3
146301;60;miasto;stały;Dom Pomocy Społecznej Weterana Walki i Pracy, Radom, Prędocinek ul. Wyścigowa 16, 26-600 Radom;m. Radom;Radom;mazowieckie;1324;1713;1713;0;420;904;904;0;0;2;0;0;0;0;0;0;0;904;0;0;904;8;4;4;0;896;28;10;4;3;1;5;2;0;1;2;0;28;46;21;17;0;0;1;0;1;2;2;2;46;338;79;129;10;27;73;4;3;0;0;13;338;426;221;4;149;4;44;3;0;0;0;1;426;7;2;2;1;1;0;0;1;0;0;0;7;41;10;6;11;2;0;4;1;0;5;2;41;7;3;2;0;1;0;0;0;0;0;1;7;3;1;0;1;0;0;0;0;0;1;0;3
146301;61;miasto;stały;Zespół Szkół Spożywczych i Hotelarskich, Radom, Prędocinek ul. Św. Brata Alberta 1, 26-600 Radom;m. Radom;Radom;mazowieckie;1581;2043;2043;0;589;991;991;0;1;2;0;0;0;0;0;0;0;991;0;0;991;3;1;2;0;988;39;22;5;3;3;3;0;1;2;0;0;39;29;9;14;2;2;1;0;1;0;0;0;29;218;66;61;4;30;47;2;2;1;1;4;218;655;398;11;200;5;31;1;0;2;2;5;655;5;1;0;2;0;1;0;0;0;0;1;5;33;12;8;6;0;1;4;1;0;1;0;33;5;2;0;0;0;0;0;0;0;2;1;5;4;2;0;0;0;0;1;0;1;0;0;4
146301;62;miasto;stały;Zespół Szkół Specjalnych i Placówek Oświatowych, Radom, Prędocinek ul. Lipska 2, 26-600 Radom;m. Radom;Radom;mazowieckie;1385;1786;1786;0;417;968;968;0;0;0;0;0;0;0;0;0;0;968;0;0;968;2;1;1;0;966;26;16;1;1;1;5;0;1;1;0;0;26;32;11;12;1;0;0;0;4;1;3;0;32;349;89;117;12;31;78;0;0;1;6;15;349;513;277;3;193;6;23;5;2;2;1;1;513;11;6;0;2;0;1;1;1;0;0;0;11;28;11;3;3;1;1;0;0;2;5;2;28;6;2;1;0;0;1;0;0;0;1;1;6;1;0;0;0;0;0;0;0;0;0;1;1
146301;63;miasto;stały;Publiczna Szkoła Podstawowa Nr 23 im. Stefana Żeromskiego, Radom, Prędocinek ul. Gajowa 60, 26-600 Radom;m. Radom;Radom;mazowieckie;1671;2162;2162;0;639;1032;1032;0;0;4;0;0;0;0;0;0;0;1032;0;0;1032;6;3;3;0;1026;47;29;2;2;0;11;0;1;1;0;1;47;44;26;10;1;0;1;0;0;3;1;2;44;340;91;115;7;37;63;4;1;3;1;18;340;549;309;1;196;2;27;8;1;0;2;3;549;6;4;1;0;0;0;0;0;0;1;0;6;27;9;3;9;1;1;0;1;0;2;1;27;11;7;0;1;1;1;0;0;0;0;1;11;2;1;0;0;1;0;0;0;0;0;0;2
146301;64;miasto;stały;Publiczna Szkoła Podstawowa Nr 23 im. Stefana Żeromskiego, Radom, Prędocinek ul. Gajowa 60, 26-600 Radom;m. Radom;Radom;mazowieckie;1705;2218;2218;0;619;1086;1086;0;2;6;1;1;0;0;0;0;1;1087;1;0;1087;6;5;1;0;1081;69;40;8;6;0;8;1;0;2;3;1;69;53;24;13;1;0;0;3;4;2;3;3;53;320;60;147;3;28;63;0;3;0;1;15;320;578;348;3;187;1;27;6;0;1;4;1;578;9;2;1;3;0;1;0;0;0;0;2;9;33;13;4;8;0;1;1;2;3;1;0;33;14;4;1;1;1;1;1;0;0;0;5;14;5;1;0;2;0;0;1;1;0;0;0;5
146301;65;miasto;stały;Publiczna Szkoła Podstawowa Nr 17 im. Przyjaciół Dzieci, Radom, Żakowice ul. Wierzbicka 89/93, 26-600 Radom;m. Radom;Radom;mazowieckie;1200;1566;1566;0;394;806;806;0;0;1;0;0;0;0;0;0;0;806;0;0;806;9;4;5;0;797;32;18;5;1;0;6;1;0;1;0;0;32;39;10;8;4;4;3;1;4;4;1;0;39;261;51;109;1;45;43;0;1;0;1;10;261;426;202;4;137;3;72;2;0;1;1;4;426;8;5;0;0;0;0;0;0;0;1;2;8;22;11;5;2;1;0;1;2;0;0;0;22;7;2;0;1;0;0;0;0;0;2;2;7;2;0;1;0;1;0;0;0;0;0;0;2
146301;66;miasto;stały;Przedszkole Publiczne Nr 5 im. Tadeusza Kościuszki, Radom, Żakowice ul. Czarnoleska 15, 26-600 Radom;m. Radom;Radom;mazowieckie;1333;1708;1708;0;437;896;896;0;1;1;0;0;0;0;0;0;0;895;0;0;895;6;6;0;0;889;38;23;3;3;0;7;0;1;0;0;1;38;38;26;7;1;1;3;0;0;0;0;0;38;313;68;125;6;43;53;1;2;1;3;11;313;464;259;4;144;3;48;1;0;1;3;1;464;4;1;0;0;0;1;0;0;2;0;0;4;26;9;2;5;1;1;2;1;2;1;2;26;3;2;0;0;0;0;1;0;0;0;0;3;3;0;0;1;0;0;2;0;0;0;0;3
146301;67;miasto;stały;Publiczna Szkoła Podstawowa Nr 17 im. Przyjaciół Dzieci, Radom, Żakowice ul. Czarnoleska 10, 26-600 Radom;m. Radom;Radom;mazowieckie;1529;1988;1988;0;507;1022;1022;0;1;3;0;0;0;0;0;0;0;1022;0;0;1022;4;3;1;0;1018;44;32;4;0;1;5;1;0;1;0;0;44;47;25;8;2;0;2;0;6;1;2;1;47;350;70;165;7;44;51;1;3;1;3;5;350;530;297;6;167;3;49;0;0;4;1;3;530;9;5;0;0;0;1;0;1;0;1;1;9;29;18;3;4;1;1;0;0;1;1;0;29;9;3;1;1;1;1;0;0;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0
146301;68;miasto;stały;"Stowarzyszenie na rzecz osób niepełnosprawnych ""RAZEM"", Radom, Młodzianów ul. Sobótki 5, 26-600 Radom";m. Radom;Radom;mazowieckie;1433;1862;1862;0;574;859;859;0;0;1;1;1;0;0;0;0;1;860;1;0;860;2;0;2;0;858;43;30;2;2;1;6;1;1;0;0;0;43;39;19;8;4;0;1;1;3;0;0;3;39;271;66;102;4;35;54;0;2;1;1;6;271;460;261;7;140;6;37;1;2;3;2;1;460;9;7;0;0;0;0;0;0;0;0;2;9;27;10;2;5;3;2;0;2;0;1;2;27;5;1;1;1;0;0;1;0;0;0;1;5;4;0;0;0;0;0;0;1;1;0;2;4
146301;69;miasto;stały;"Stowarzyszenie na rzecz osób niepełnosprawnych ""RAZEM"", Radom, Młodzianów ul. Sobótki 5, 26-600 Radom";m. Radom;Radom;mazowieckie;1559;2035;2035;0;541;1018;1018;0;0;1;0;0;0;0;0;0;0;1018;0;0;1018;4;4;0;0;1014;35;22;3;1;1;4;0;1;3;0;0;35;62;32;14;1;0;4;2;5;0;1;3;62;388;99;149;4;54;68;0;0;1;1;12;388;484;264;4;169;1;42;2;0;0;1;1;484;7;4;1;0;1;0;0;0;0;1;0;7;29;11;2;6;1;1;0;2;1;3;2;29;7;1;0;0;0;0;0;1;1;1;3;7;2;1;0;0;0;0;0;0;0;1;0;2
146301;70;miasto;stały;Publiczna Szkoła Podstawowa Nr 21 im. Ks. Jana Twardowskiego, Radom, Żakowice ul. Trojańska 5, 26-600 Radom;m. Radom;Radom;mazowieckie;1402;1822;1822;0;441;961;961;0;0;2;0;0;0;0;0;0;0;961;0;0;961;3;0;3;0;958;28;14;6;0;1;5;0;1;1;0;0;28;56;30;10;3;2;2;1;1;3;1;3;56;296;64;113;5;38;57;0;1;1;1;16;296;527;283;4;183;5;44;1;1;2;0;4;527;15;4;4;1;0;2;0;1;0;0;3;15;29;13;4;5;1;1;1;1;0;3;0;29;6;2;2;0;0;1;0;0;0;0;1;6;1;0;0;0;0;1;0;0;0;0;0;1
146301;71;miasto;stały;Publiczna Szkoła Podstawowa Nr 21 im. Ks. Jana Twardowskiego, Radom, Żakowice ul. Trojańska 5, 26-600 Radom;m. Radom;Radom;mazowieckie;1246;1616;1616;0;509;737;737;0;0;1;0;0;0;0;0;0;0;737;0;0;737;2;2;0;0;735;46;30;2;3;0;8;1;0;1;1;0;46;32;16;13;0;1;0;0;0;0;1;1;32;216;46;73;4;26;51;2;1;0;1;12;216;410;240;5;124;1;30;2;2;1;3;2;410;3;2;0;0;0;0;0;0;0;0;1;3;18;7;5;1;1;2;0;0;0;2;0;18;8;1;1;2;0;1;0;0;2;1;0;8;2;0;0;0;0;0;0;0;1;0;1;2
146301;72;miasto;stały;Publiczna Szkoła Podstawowa Nr 25, Radom, Jeżowa Wola ul. Starokrakowska 124/128, 26-600 Radom;m. Radom;Radom;mazowieckie;831;1078;1078;0;349;482;482;0;0;1;0;0;0;0;0;0;0;482;0;0;482;1;0;1;0;481;37;21;3;0;2;10;1;0;0;0;0;37;12;3;4;3;0;0;0;1;0;1;0;12;125;27;44;3;24;11;2;0;3;0;11;125;273;161;5;82;0;19;4;0;1;0;1;273;6;4;0;0;0;2;0;0;0;0;0;6;21;7;4;7;1;0;0;0;1;1;0;21;5;3;0;0;0;0;0;0;1;0;1;5;2;1;1;0;0;0;0;0;0;0;0;2
146301;73;miasto;stały;Publiczna Szkoła Podstawowa Nr 32 im. Marszałka Józefa Piłsudskiego, Radom, Planty ul. Jarzyńskiego 3, 26-600 Radom;m. Radom;Radom;mazowieckie;1137;1471;1471;0;344;793;793;0;0;2;0;0;0;0;0;0;0;792;0;0;792;2;0;2;0;790;34;23;2;4;0;3;0;0;1;1;0;34;31;16;9;1;0;0;0;1;2;1;1;31;308;54;146;10;27;54;1;1;1;0;14;308;383;212;2;129;5;23;3;0;4;4;1;383;7;0;0;0;0;0;3;1;2;0;1;7;21;6;6;3;1;0;0;1;0;1;3;21;6;4;0;0;0;0;1;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
