Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 BRAUN Grzegorz Michał;2 BUCZEK Tomasz Wojciech;3 BAŃKA Damian;4 WOLSKA Violetta Katarzyna;5 SOWIŃSKI Wiesław Mieczysław;6 ZAJĄC Monika Magdalena;7 KARDASIŃSKA Marzena;8 PROĆ Tomasz Mirosław;9 ZAPAŁOWSKI Andrzej Tomasz;10 KORWIN-MIKKE Dominika Maria;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 SKIBA Anna Agnieszka;2 JURZYSTA Marcin;3 OLEKSAK Tomasz Robert;4 KWOLEK Katarzyna;5 KRUKAR Radosław Zbigniew;6 GRYCH-BOCHYŃSKA Urszula;7 FIC Patryk Beniamin;8 PROKOPSKA Joanna Maria;9 TERESZKIEWICZ Grzegorz Piotr;10 SKRZYSIŃSKI Gniewomir Marek;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 SIEKIERSKI Czesław Adam;2 SKOWROŃSKA Krystyna;3 USTROBIŃSKI Marek Jerzy;4 JÓZEFOWICZ Maciej Piotr;5 FRYDRYCH Joanna Zofia;6 BUTRYN Renata Celina;7 RZĄSA Marek Zdzisław;8 SZKOŁA Józef;9 ZYCH Barbara;10 ŁUKACIJEWSKA Elżbieta Katarzyna;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 PORĘBA Tomasz Piotr;2 RZOŃCA Bogdan Józef;3 LENIART Ewa Maria;4 PILCH Piotr;5 WRÓBLEWSKA Krystyna Małgorzata;6 GOŁOJUCH Kazimierz Edward;7 PAMUŁA Teresa;8 KRUCZEK Stanisław;9 KUROWSKA Maria Stanisława;10 SAGATOWSKA Janina Zofia;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 WISZ Elżbieta Anna;2 PRENETA Paweł Krzysztof;3 ITNER Agnieszka;4 JASIŃSKI Krzysztof;5 OŻÓG Barbara Katarzyna;6 PACIOCH Hubert Piotr;7 JAKOWICKA Zuzanna Katarzyna;8 GAWRON Jakub;9 RŻANY Monika;10 TUROŃ Arkadiusz;Razem;Lista nr 6 - KWW KUKIZ'15;1 BOBOLA Alicja Maria;2 MASŁOWSKI Maciej Przemysław;3 HELNARSKI Paweł Andrzej;4 BARSZCZAK Bartłomiej Mariusz;5 BIALIC Dariusz Mieczysław;6 NYCZ Ewelina Magdalena;7 SABAT Joanna Karolina;8 WIKTOR Szczepan Antoni;9 KUCAB Konrad Tomasz;10 TARGAŃSKA Magdalena Ewa;Razem;Lista nr 9 - KKW POLEXIT - KOALICJA;1 RYKAŁA Grzegorz Wojciech;2 ŻÓŁTEK Monika Anna;3 KOTYLAK Piotr Jan;4 MICHNO Aneta Joanna;5 CZARNEK Marcin Piotr;6 WIESZCZEK Magdalena;7 DŁUGOSZ Michał Wojciech;8 SZATAN Magdalena Maria;Razem
182001;3;wieś;stały;Dom Wiejski w Suchorzowie, Suchorzów ul. Wspólna 40, 39-450 Baranów Sandomierski;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;540;705;705;0;249;291;291;0;0;2;0;0;0;0;0;0;0;291;0;0;291;5;2;3;0;286;14;8;0;0;3;0;0;1;0;0;2;14;9;6;0;1;0;0;0;0;1;1;0;9;57;9;25;0;1;2;0;0;0;8;12;57;190;136;4;10;9;4;0;1;0;4;22;190;3;1;2;0;0;0;0;0;0;0;0;3;11;7;1;0;0;1;0;2;0;0;0;11;2;2;0;0;0;0;0;0;0;2
182001;4;wieś;stały;Remiza OSP w Dąbrowicy, Dąbrowica 185, 39-450 Baranów Sandomierski;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;748;986;986;0;315;433;433;0;1;1;0;0;0;0;0;0;0;433;0;0;433;1;1;0;0;432;30;25;0;2;0;0;1;0;1;0;1;30;8;5;0;0;1;1;0;1;0;0;0;8;38;13;14;0;0;0;0;1;0;6;4;38;347;238;22;36;10;6;3;1;4;1;26;347;1;0;0;1;0;0;0;0;0;0;0;1;8;3;2;0;1;0;0;1;0;1;0;8;0;0;0;0;0;0;0;0;0;0
182001;5;wieś;stały;Dom Ludowy w Ślęzakach, Ślęzaki 60, 39-450 Baranów Sandomierski;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;440;556;556;0;198;242;242;0;0;0;1;1;1;0;0;0;0;242;0;0;242;2;2;0;0;240;8;7;0;1;0;0;0;0;0;0;0;8;4;3;0;1;0;0;0;0;0;0;0;4;20;10;5;0;0;0;0;0;0;3;2;20;200;121;4;25;3;5;3;2;1;6;30;200;1;1;0;0;0;0;0;0;0;0;0;1;7;1;2;1;0;1;1;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0
182001;6;wieś;stały;Dom Ludowy w Knapach, Knapy ul. Wspólna 7, 39-451 Skopanie;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;370;474;474;0;153;217;217;0;0;2;0;0;0;0;0;0;0;217;0;0;217;1;0;1;0;216;3;3;0;0;0;0;0;0;0;0;0;3;5;4;0;0;0;0;0;1;0;0;0;5;26;12;11;1;0;0;0;0;0;2;0;26;178;132;8;15;3;5;1;0;2;1;11;178;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;1;0;0;3;1;0;0;1;0;0;0;0;0;1
182001;7;wieś;stały;Dom Ludowy w Woli Baranowskiej, Wola Baranowska ul. Zachodnia 2, 39-451 Skopanie;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;1341;1767;1767;0;566;775;775;0;0;3;0;0;0;0;0;0;0;775;0;0;775;4;2;2;0;771;33;26;1;0;1;0;1;0;0;0;4;33;9;6;2;0;0;0;0;0;0;0;1;9;66;10;34;0;1;0;2;1;0;3;15;66;637;473;16;59;11;14;3;5;5;10;41;637;3;2;0;0;0;0;0;0;0;1;0;3;21;8;5;0;2;0;1;2;0;1;2;21;2;1;0;0;0;0;0;0;1;2
182001;8;wieś;stały;Dom Wiejski w Durdach, Durdy 1A, 39-451 Skopanie;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;450;573;573;0;223;227;227;0;0;0;0;0;0;0;0;0;0;227;0;0;227;2;2;0;0;225;8;5;1;0;0;0;0;0;0;0;2;8;5;0;0;3;1;0;0;0;0;1;0;5;20;5;9;1;0;0;0;1;0;3;1;20;183;117;1;24;2;2;0;1;3;2;31;183;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;0;1;0;1;0;0;0;0;6;3;1;1;0;0;0;1;0;0;3
182001;9;wieś;stały;Dom Ludowy w Dymitrowie Dużym, Dymitrów Duży 99, 39-450 Baranów Sandomierski;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;210;273;273;0;91;119;119;0;0;0;0;0;0;0;0;0;0;119;0;0;119;2;2;0;0;117;2;0;0;0;1;0;1;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;1;2;10;3;6;0;0;0;0;0;0;1;0;10;99;75;5;2;1;2;0;1;3;0;10;99;1;0;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;1;1
182001;10;miasto;stały;Remiza OSP w Dymitrowie Małym, Dymitrów Mały 75, 39-450 Baranów Sandomierski;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;190;245;245;0;84;106;106;0;0;0;0;0;0;0;0;0;0;106;0;0;106;1;1;0;0;105;1;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;1;0;2;25;8;15;0;0;0;0;0;0;1;1;25;75;32;1;17;1;3;1;1;1;2;16;75;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
182001;11;miasto;stały;Ośrodek Kultury i Sportu w Markach, Marki ul. Leśna 32, 39-450 Baranów Sandomierski;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;210;269;269;0;65;145;145;0;0;0;0;0;0;0;0;0;0;145;0;0;145;3;0;3;0;142;5;5;0;0;0;0;0;0;0;0;0;5;4;2;1;1;0;0;0;0;0;0;0;4;9;2;3;0;0;0;1;0;0;0;3;9;116;79;0;11;2;2;0;3;0;2;17;116;1;0;0;0;1;0;0;0;0;0;0;1;7;5;0;0;0;0;1;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0
182001;12;miasto;stały;Remiza OSP w Kaczakach, Kaczaki 296, 39-450 Baranów Sandomierski;gm. Baranów Sandomierski;tarnobrzeski;podkarpackie;399;501;501;0;199;200;200;0;0;0;0;0;0;0;0;0;0;200;0;0;200;4;2;2;0;196;11;10;1;0;0;0;0;0;0;0;0;11;4;2;0;1;1;0;0;0;0;0;0;4;28;13;5;0;0;0;1;0;0;1;8;28;145;92;1;13;2;2;2;1;2;0;30;145;0;0;0;0;0;0;0;0;0;0;0;0;8;6;1;0;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0
182002;1;wieś;stały;Szkoła Podstawowa Nr 2 im. Jana Pawła II w Gorzycach, ul. Edukacji Narodowej 3, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;1090;1419;1419;0;518;572;572;0;0;1;0;0;0;0;0;0;0;572;0;0;572;9;4;5;0;563;39;25;2;1;0;3;1;1;0;1;5;39;18;11;2;1;1;0;1;0;0;0;2;18;176;86;24;3;3;1;12;0;1;8;38;176;301;202;6;2;2;4;4;3;3;6;69;301;3;1;0;0;0;1;0;1;0;0;0;3;25;5;6;0;3;0;3;5;2;0;1;25;1;1;0;0;0;0;0;0;0;1
182002;2;wieś;stały;Środowiskowy Dom Kultury w Gorzycach, Plac Erazma Mieszczańskiego 10, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;1030;1330;1330;0;505;525;525;0;1;1;0;0;0;0;0;0;0;525;0;0;525;6;4;2;0;519;31;23;0;1;1;2;2;1;0;1;0;31;14;7;0;0;4;0;2;0;0;1;0;14;131;73;11;2;1;1;4;2;1;3;33;131;310;180;6;11;9;5;8;1;3;2;85;310;6;2;3;1;0;0;0;0;0;0;0;6;27;12;3;0;1;0;1;3;3;4;0;27;0;0;0;0;0;0;0;0;0;0
182002;3;wieś;stały;Budynek administracyjno-biurowy, ul. 3 Maja 4, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;1131;1469;1469;0;563;568;568;0;0;9;0;0;0;0;0;0;0;568;0;0;568;9;5;4;0;559;17;14;1;0;0;0;0;0;0;1;1;17;27;15;4;4;1;0;0;2;0;0;1;27;191;90;38;8;1;0;9;3;1;7;34;191;299;200;9;8;0;3;13;2;2;1;61;299;3;1;0;1;1;0;0;0;0;0;0;3;21;11;3;2;1;0;1;0;1;0;2;21;1;0;0;0;0;0;1;0;0;1
182002;4;wieś;stały;Świetlica Wiejska, ul. Pańska 1, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;890;1172;1172;0;423;467;467;0;1;6;0;0;0;0;0;0;0;467;0;0;467;3;1;2;0;464;18;11;2;0;1;0;1;0;0;0;3;18;10;8;0;2;0;0;0;0;0;0;0;10;173;96;25;2;1;0;13;0;0;4;32;173;242;166;7;10;1;4;3;4;2;0;45;242;1;0;0;1;0;0;0;0;0;0;0;1;20;8;4;1;0;1;4;0;1;0;1;20;0;0;0;0;0;0;0;0;0;0
182002;5;wieś;stały;Dom Ludowy w Motyczu Poduchownym, Motycze Poduchowne 88, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;210;268;268;0;102;108;108;0;0;0;0;0;0;0;0;0;0;108;0;0;108;1;0;1;0;107;17;15;0;0;2;0;0;0;0;0;0;17;3;3;0;0;0;0;0;0;0;0;0;3;21;19;0;0;0;0;0;0;0;1;1;21;61;41;0;4;0;0;1;1;0;0;14;61;3;2;1;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
182002;6;wieś;stały;Świetlica w Zalesiu Gorzyckim, Zalesie Gorzyckie 74, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;120;173;173;0;34;86;86;0;0;16;0;0;0;0;0;0;0;86;0;0;86;1;1;0;0;85;2;2;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;30;19;2;1;1;0;1;1;0;0;5;30;42;16;1;3;2;1;1;0;0;1;17;42;4;2;0;0;1;0;0;0;1;0;0;4;6;3;1;0;1;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0
182002;7;wieś;stały;Dom Kultury we Wrzawach, Wrzawy 486, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;970;1264;1264;0;506;464;464;0;0;0;0;0;0;0;0;0;0;464;0;0;464;6;1;5;0;458;24;21;0;1;0;0;0;0;0;0;2;24;5;2;0;1;2;0;0;0;0;0;0;5;82;59;8;1;0;2;2;0;0;2;8;82;319;206;4;10;3;3;4;1;1;9;78;319;3;3;0;0;0;0;0;0;0;0;0;3;22;7;6;1;1;0;2;3;2;0;0;22;3;1;1;0;0;0;0;0;1;3
182002;8;wieś;stały;Remiza OSP w Trześni, Trześń ul. Błonie 4, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;960;1257;1257;0;482;478;478;0;0;3;0;0;0;0;0;0;0;478;0;0;478;4;4;0;0;474;30;26;0;1;1;0;0;0;0;0;2;30;6;6;0;0;0;0;0;0;0;0;0;6;99;58;12;1;1;0;3;1;0;5;18;99;313;219;16;24;5;1;4;3;5;4;32;313;5;1;0;0;1;1;1;1;0;0;0;5;20;14;0;0;1;1;1;0;0;2;1;20;1;0;0;0;0;0;0;0;1;1
182002;9;wieś;stały;Dom Kultury w Sokolnikach, Sokolniki ul. Sandomierska 84, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;1154;1505;1505;0;602;552;552;0;2;0;0;0;0;0;0;0;0;552;0;0;552;5;3;2;0;547;42;27;0;6;2;0;1;1;0;1;4;42;11;9;0;0;1;0;0;0;0;0;1;11;118;66;22;4;1;1;2;0;1;4;17;118;352;212;21;13;7;5;6;1;2;3;82;352;2;1;0;0;1;0;0;0;0;0;0;2;21;10;3;0;1;0;2;3;0;1;1;21;1;0;0;0;0;0;0;1;0;1
182002;10;wieś;stały;Remiza OSP w Orliskach, Orliska 65, 39-432 Gorzyce;gm. Gorzyce;tarnobrzeski;podkarpackie;140;192;192;0;58;82;82;0;0;0;0;0;0;0;0;0;0;82;0;0;82;3;2;1;0;79;3;2;0;1;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;1;6;1;1;0;0;0;1;0;0;0;3;6;64;37;3;13;1;1;0;0;0;0;9;64;3;1;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;2
182002;11;wieś;stały;Szkoła Podstawowa im. Stanisława Jachowicza w Furmanach, Furmany ul. Kościelna 2, 39-400 Tarnobrzeg;gm. Gorzyce;tarnobrzeski;podkarpackie;469;594;594;0;223;246;246;0;0;0;0;0;0;0;0;0;0;246;0;0;246;5;4;1;0;241;12;9;0;0;0;0;1;0;0;0;2;12;8;6;0;0;0;1;0;0;0;1;0;8;58;25;8;0;0;2;4;0;0;6;13;58;157;106;4;1;1;6;5;1;2;0;31;157;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;1;0;0;2
182003;1;wieś;stały;Zespół Szkół Ogólnokształcących w Grębowie, ul. Rynek 9, 39-410 Grębów;gm. Grębów;tarnobrzeski;podkarpackie;1584;2065;2065;0;792;792;792;0;3;5;0;0;0;0;0;0;0;792;0;0;792;9;5;4;0;783;36;28;2;0;1;0;1;4;0;0;0;36;24;16;1;1;3;0;0;0;0;2;1;24;157;60;23;3;0;1;7;3;0;15;45;157;532;360;11;15;15;13;2;3;5;5;103;532;6;2;1;1;0;0;0;0;0;1;1;6;26;12;4;0;2;0;2;2;1;0;3;26;2;0;0;0;1;0;0;0;1;2
182003;2;wieś;stały;Filia Szkoły Podstawowej w Zapoledniku, Grębów, Zapolednik ul. Dolańskich 170, 39-410 Grębów;gm. Grębów;tarnobrzeski;podkarpackie;292;387;387;0;144;148;148;0;2;0;0;0;0;0;0;0;0;148;0;0;148;2;2;0;0;146;6;3;1;0;1;0;0;0;0;0;1;6;2;1;0;1;0;0;0;0;0;0;0;2;13;3;0;0;1;0;2;0;0;2;5;13;117;78;1;9;3;6;2;1;0;3;14;117;3;1;1;0;0;0;0;0;1;0;0;3;4;1;1;0;2;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;1
182003;3;wieś;stały;Filia Szkoły Podstawowej w Jamnicy, Jamnica 135, 39-410 Grębów;gm. Grębów;tarnobrzeski;podkarpackie;450;583;583;0;159;291;291;0;2;0;0;0;0;0;0;0;0;291;0;0;291;4;2;2;0;287;11;8;0;0;2;0;1;0;0;0;0;11;8;2;1;3;0;0;0;0;0;1;1;8;48;19;3;1;0;0;12;0;0;5;8;48;215;130;6;13;10;1;3;1;1;2;48;215;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;1;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
182003;4;wieś;stały;Publiczna Szkoła Podstawowa w Zabrniu, Zabrnie 582, 39-410 Grębów;gm. Grębów;tarnobrzeski;podkarpackie;822;1071;1071;0;476;346;346;0;2;0;0;0;0;0;0;0;0;346;0;0;346;4;4;0;0;342;15;11;1;2;1;0;0;0;0;0;0;15;12;6;1;1;1;0;3;0;0;0;0;12;73;33;11;2;1;0;2;3;3;3;15;73;216;120;9;13;4;7;2;7;2;2;50;216;3;0;0;0;1;1;0;0;1;0;0;3;20;9;0;3;1;0;4;1;0;2;0;20;3;1;1;0;0;0;0;0;1;3
182003;5;wieś;stały;Zespół Szkół w Stalach, Stale ul. Tarnobrzeska 5, 39-400 Tarnobrzeg;gm. Grębów;tarnobrzeski;podkarpackie;1250;1639;1639;0;628;622;622;0;1;1;0;0;0;0;0;0;0;622;0;0;622;8;4;4;0;614;28;17;2;4;2;0;2;0;0;0;1;28;7;4;1;0;0;0;2;0;0;0;0;7;61;30;9;2;1;3;1;1;0;4;10;61;490;315;14;25;15;12;5;5;7;5;87;490;7;3;1;0;0;1;0;1;1;0;0;7;18;6;2;0;2;2;1;1;2;0;2;18;3;2;0;0;0;0;1;0;0;3
182003;6;wieś;stały;Publiczna Szkoła Podstawowa w Żupawie, Żupawa 41, 39-400 Tarnobrzeg;gm. Grębów;tarnobrzeski;podkarpackie;530;695;695;0;235;295;295;0;0;0;0;0;0;0;0;0;0;295;0;0;295;5;3;2;0;290;7;4;0;2;0;0;0;0;0;0;1;7;2;1;0;1;0;0;0;0;0;0;0;2;26;12;6;0;0;0;1;0;0;1;6;26;240;153;8;6;11;6;0;3;12;3;38;240;1;0;0;0;0;0;0;0;0;1;0;1;13;5;4;0;1;0;2;0;0;0;1;13;1;0;0;0;1;0;0;0;0;1
182003;7;wieś;stały;Publiczna Szkoła Podstawowa w Krawcach, Krawce 167, 39-410 Grębów;gm. Grębów;tarnobrzeski;podkarpackie;470;616;616;0;224;246;246;0;1;0;0;0;0;0;0;0;0;246;0;0;246;8;6;2;0;238;11;7;0;0;1;1;2;0;0;0;0;11;2;1;0;1;0;0;0;0;0;0;0;2;20;7;3;1;0;0;2;0;0;1;6;20;197;148;2;5;5;2;1;0;1;1;32;197;3;3;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;1;0;2;3;1;0;2;0;0;0;0;0;3
182003;8;wieś;stały;Zespół Szkoła Podstawowa i Przedszkole w Wydrzy, Wydrza 383, 39-410 Grębów;gm. Grębów;tarnobrzeski;podkarpackie;770;1004;1004;0;415;355;355;0;0;0;0;0;0;0;0;0;0;355;0;0;355;4;4;0;0;351;31;25;0;1;3;1;0;0;0;0;1;31;5;3;1;0;0;1;0;0;0;0;0;5;44;21;13;0;0;0;3;0;0;4;3;44;261;140;6;13;11;4;1;3;3;3;77;261;2;1;0;0;0;1;0;0;0;0;0;2;6;3;0;1;0;0;0;2;0;0;0;6;2;1;0;0;1;0;0;0;0;2
182004;1;miasto;stały;Szkoła Podstawowa Nr 2, ul. Leśna 40, 39-460 Nowa Dęba;gm. Nowa Dęba;tarnobrzeski;podkarpackie;1009;1296;1296;0;613;396;396;0;0;0;0;0;0;0;0;0;0;396;0;0;396;6;4;2;0;390;33;30;1;1;0;0;0;0;0;0;1;33;13;9;1;0;0;0;2;0;0;1;0;13;104;36;26;5;2;0;1;1;2;3;28;104;225;143;5;20;9;8;0;1;2;4;33;225;2;1;0;0;0;0;0;0;1;0;0;2;10;2;3;0;3;0;2;0;0;0;0;10;3;0;0;2;0;0;0;1;0;3
182004;2;miasto;stały;Miejsko-Gminny Ośrodek Pomocy Społecznej, ul. Mikołaja Reja 3, 39-460 Nowa Dęba;gm. Nowa Dęba;tarnobrzeski;podkarpackie;1101;1379;1379;0;551;550;550;0;2;1;0;0;0;0;0;0;0;550;0;0;550;2;2;0;0;548;38;27;3;3;0;0;1;0;0;1;3;38;26;18;0;1;2;0;1;0;0;2;2;26;147;66;29;5;1;2;3;0;0;5;36;147;307;211;7;33;3;6;0;4;2;3;38;307;11;1;5;1;0;0;1;0;0;2;1;11;16;10;1;0;3;0;1;1;0;0;0;16;3;0;0;0;0;1;0;0;2;3
182004;3;miasto;stały;Samorządowy Ośrodek Kultury, ul. Stefana Żeromskiego 2, 39-460 Nowa Dęba;gm. Nowa Dęba;tarnobrzeski;podkarpackie;604;799;799;0;299;305;305;0;1;4;0;0;0;0;0;0;0;305;0;0;305;3;0;3;0;302;17;15;0;0;0;0;0;0;0;1;1;17;10;4;1;0;1;0;1;0;1;2;0;10;87;27;26;4;2;1;5;2;0;8;12;87;169;128;6;14;2;4;3;0;1;1;10;169;2;2;0;0;0;0;0;0;0;0;0;2;14;9;2;0;0;1;1;1;0;0;0;14;3;2;0;0;0;0;0;1;0;3
182004;4;miasto;stały;Szkoła Podstawowa Nr 2, ul. Mikołaja Reja 7, 39-460 Nowa Dęba;gm. Nowa Dęba;tarnobrzeski;podkarpackie;948;1219;1219;0;418;530;530;0;1;2;0;0;0;0;0;0;0;530;0;0;530;6;5;1;0;524;30;25;0;0;2;0;0;0;0;1;2;30;17;9;0;1;1;1;0;0;1;1;3;17;167;45;44;6;2;3;5;1;0;9;52;167;290;209;7;27;5;7;1;2;4;8;20;290;8;4;3;0;0;0;0;0;0;1;0;8;12;6;3;0;0;0;0;1;1;1;0;12;0;0;0;0;0;0;0;0;0;0
182004;5;miasto;stały;Zespół Szkół Nr 1, ul. Mikołaja Reja 7, 39-460 Nowa Dęba;gm. Nowa Dęba;tarnobrzeski;podkarpackie;920;1189;1189;0;405;515;515;0;0;3;0;0;0;0;0;0;0;515;0;0;515;4;2;2;0;511;43;31;0;3;0;0;1;1;0;6;1;43;22;13;2;3;0;2;1;0;0;0;1;22;138;39;41;7;1;3;5;3;1;7;31;138;281;215;8;21;3;5;1;1;3;1;23;281;3;2;0;0;0;0;0;0;0;0;1;3;24;14;6;0;0;0;1;1;1;1;0;24;0;0;0;0;0;0;0;0;0;0
182004;6;miasto;stały;Zespół Placówek Oświatowych, ul. Bronisława Zybury 4, 39-460 Nowa Dęba;gm. Nowa Dęba;tarnobrzeski;podkarpackie;1180;1776;1776;0;370;810;810;0;0;22;0;0;0;0;0;0;0;810;0;0;810;4;3;1;0;806;71;54;5;1;0;1;2;0;0;3;5;71;48;22;2;7;7;1;1;1;3;4;0;48;164;63;39;4;4;4;3;4;2;11;30;164;469;303;10;60;17;12;1;1;6;4;55;469;12;3;2;1;1;1;0;0;1;2;1;12;36;13;6;1;2;0;4;4;0;2;4;36;6;0;0;0;1;0;1;3;1;6
182004;7;miasto;stały;Remiza Ochotniczej Straży Pożarnej, ul. Strażacka 3, 39-460 Nowa Dęba;gm. Nowa Dęba;tarnobrzeski;podkarpackie;1228;1586;1586;0;629;599;599;0;0;0;0;0;0;0;0;0;0;599;0;0;599;3;2;1;0;596;43;35;0;3;0;0;1;0;0;0;4;43;18;14;0;1;0;1;0;0;0;2;0;18;118;32;45;0;3;1;1;0;1;5;30;118;383;268;6;44;13;6;1;1;2;4;38;383;6;3;0;0;0;0;0;1;0;1;1;6;25;14;3;1;1;0;2;1;0;0;3;25;3;2;0;1;0;0;0;0;0;3
182004;8;wieś;stały;Publiczna Szkoła Podstawowa, Alfredówka 192, 39-460 Nowa Dęba;gm. Nowa Dęba;tarnobrzeski;podkarpackie;490;640;640;0;220;270;270;0;0;0;0;0;0;0;0;0;0;270;0;0;270;3;0;3;0;267;23;20;0;0;0;0;0;0;0;1;2;23;5;1;0;1;1;0;0;0;0;2;0;5;41;9;16;1;1;0;0;0;0;1;13;41;190;121;4;18;2;7;1;1;5;1;30;190;1;0;0;0;1;0;0;0;0;0;0;1;7;3;3;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
182004;9;wieś;stały;Szkoła Podstawowa, ul. Kolejowa 6, 39-442 Chmielów;gm. Nowa Dęba;tarnobrzeski;podkarpackie;1250;1637;1637;0;588;662;662;0;1;3;0;0;0;0;0;0;0;662;0;0;662;8;4;4;0;654;35;28;3;1;0;0;0;0;0;1;2;35;20;8;1;3;0;1;0;0;2;5;0;20;114;57;20;4;2;2;2;0;0;8;19;114;459;306;18;41;7;15;6;4;0;4;58;459;4;1;2;0;0;1;0;0;0;0;0;4;20;11;1;0;0;0;2;1;1;0;4;20;2;1;0;0;0;0;1;0;0;2
182004;10;wieś;stały;Szkoła Podstawowa, Cygany 70, 39-442 Chmielów;gm. Nowa Dęba;tarnobrzeski;podkarpackie;692;899;899;0;291;401;401;0;0;0;0;0;0;0;0;0;0;401;0;0;401;1;0;1;0;400;15;13;2;0;0;0;0;0;0;0;0;15;9;5;0;1;0;1;1;0;0;0;1;9;55;30;12;0;0;1;3;0;1;2;6;55;313;201;10;28;12;8;3;1;6;6;38;313;3;2;1;0;0;0;0;0;0;0;0;3;4;2;0;1;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;1;1
